country,type,year,month,demand,source,should_plot
HR,total,2022,6,1.23,entsog,True
HR,total,2022,7,1.5,entsog,True
HR,total,2022,8,1.42,entsog,True
HR,total,2022,9,1.34,entsog,True
HR,total,2022,10,1.77,entsog,True
HR,total,2022,11,2.25,entsog,True
HR,total,2022,12,2.5,entsog,True
HR,total,2023,1,2.7,entsog,True
HR,total,2023,2,2.74,entsog,True
HR,total,2023,3,2.48,entsog,True
HR,total,2023,4,2.14,entsog,True
HR,total,2023,5,1.54,entsog,True
HR,total,2023,6,1.26,entsog,True
HR,total,2023,7,1.72,entsog,True
HR,total,2023,8,1.7,entsog,True
HR,total,2023,9,1.81,entsog,True
HR,total,2023,10,2.14,entsog,True
HR,total,2023,11,3.06,entsog,True
HR,total,2023,12,2.85,entsog,True
HR,total,2024,1,3.23,entsog,True
HR,total,2024,2,2.3,entsog,True
HR,total,2024,3,2.15,entsog,True
HR,total,2024,4,1.6,entsog,True
HR,total,2024,5,1.33,entsog,True
HR,total,2024,6,1.03,entsog,True
HR,total,2024,7,1.33,entsog,True
HR,total,2024,8,1.47,entsog,True
HR,total,2024,9,1.98,entsog,True
HR,total,2024,10,2.35,entsog,True
HR,total,2024,11,2.77,entsog,True
HR,total,2024,12,3.3,entsog,True
HR,total,2025,1,3.29,entsog,True
HR,total,2025,2,3.05,entsog,True
HR,total,2025,3,2.55,entsog,True
HR,total,2025,4,2.2,entsog,True
HR,total,2025,5,1.2,entsog,True
HR,total,2025,6,0.8,entsog,True
HR,total,2025,7,1.59,entsog,True
HR,total,2025,8,1.56,entsog,True
HR,total,2025,9,1.52,entsog,True
HR,total,2025,10,2.55,entsog,True
HR,total,2025,11,3.16,entsog,True
HR,total,2025,12,3.8,entsog,True
HR,total,2026,1,4.31,entsog,True
HR,total,2026,2,3.04,entsog,True
HR,total,2026,3,2.7,entsog,True
HU,household,2019,1,14.82,entsog,True
HU,household,2019,2,10.82,entsog,True
HU,household,2019,3,8.4,entsog,True
HU,household,2019,4,5.28,entsog,True
HU,household,2019,5,4.53,entsog,True
HU,household,2019,6,2.25,entsog,True
HU,household,2019,7,2.41,entsog,True
HU,household,2019,8,2.37,entsog,True
HU,household,2019,9,3.01,entsog,True
HU,household,2019,10,5.73,entsog,True
HU,household,2019,11,8.36,entsog,True
HU,household,2019,12,11.93,entsog,True
HU,household,2020,1,14.85,entsog,True
HU,household,2020,2,10.6,entsog,True
HU,household,2020,3,9.56,entsog,True
HU,household,2020,4,5.63,entsog,True
HU,household,2020,5,3.52,entsog,True
HU,household,2020,6,2.61,entsog,True
HU,household,2020,7,2.68,entsog,True
HU,household,2020,8,2.32,entsog,True
HU,household,2020,9,2.92,entsog,True
HU,household,2020,10,6.79,entsog,True
HU,household,2020,11,10.59,entsog,True
HU,household,2020,12,12.02,entsog,True
HU,household,2021,1,13.56,entsog,True
HU,household,2021,2,11.76,entsog,True
HU,household,2021,3,10.65,entsog,True
HU,household,2021,4,8.07,entsog,True
HU,household,2021,5,4.53,entsog,True
HU,household,2021,6,2.9,entsog,True
HU,household,2021,7,2.46,entsog,True
HU,household,2021,8,2.37,entsog,True
HU,household,2021,9,3.0,entsog,True
HU,household,2021,10,7.64,entsog,True
HU,household,2021,11,10.51,entsog,True
HU,household,2021,12,13.67,entsog,True
HU,household,2022,1,13.8,entsog,True
HU,household,2022,2,10.77,entsog,True
HU,household,2022,3,10.96,entsog,True
HU,household,2022,4,7.18,entsog,True
HU,household,2022,5,2.97,entsog,True
HU,household,2022,6,2.45,entsog,True
HU,household,2022,7,2.21,entsog,True
HU,household,2022,8,2.14,entsog,True
HU,household,2022,9,2.95,entsog,True
HU,household,2022,10,4.44,entsog,True
HU,household,2022,11,7.79,entsog,True
HU,household,2022,12,10.51,entsog,True
HU,household,2023,1,9.89,entsog,True
HU,household,2023,2,9.51,entsog,True
HU,household,2023,3,7.62,entsog,True
HU,household,2023,4,5.78,entsog,True
HU,household,2023,5,2.94,entsog,True
HU,household,2023,6,2.14,entsog,True
HU,household,2023,7,2.09,entsog,True
HU,household,2023,8,2.02,entsog,True
HU,household,2023,9,1.99,entsog,True
HU,household,2023,10,3.75,entsog,True
HU,household,2023,11,7.97,entsog,True
HU,household,2023,12,10.73,entsog,True
HU,household,2024,1,11.78,entsog,True
HU,household,2024,2,7.46,entsog,True
HU,household,2024,3,6.58,entsog,True
HU,household,2024,4,4.14,entsog,True
HU,household,2024,5,2.52,entsog,True
HU,household,2024,6,1.91,entsog,True
HU,household,2024,7,1.96,entsog,True
HU,household,2024,8,2.01,entsog,True
HU,household,2024,9,2.37,entsog,True
HU,household,2024,10,4.9,entsog,True
HU,household,2024,11,9.52,entsog,True
HU,household,2024,12,10.86,entsog,True
HU,household,2025,1,10.68,entsog,True
HU,household,2025,2,10.32,entsog,True
HU,household,2025,3,7.0,entsog,True
HU,household,2025,4,4.32,entsog,True
HU,household,2025,5,3.13,entsog,True
HU,household,2025,6,1.75,entsog,True
HU,household,2025,7,1.8,entsog,True
HU,household,2025,8,1.69,entsog,True
HU,household,2025,9,2.2,entsog,True
HU,household,2025,10,5.86,entsog,True
HU,household,2025,11,8.16,entsog,True
HU,household,2025,12,10.37,entsog,True
HU,household,2026,1,13.22,entsog,True
HU,household,2026,2,9.37,entsog,True
HU,household,2026,3,6.99,entsog,True
HU,industry,2019,1,0.79,calculated,True
HU,industry,2019,2,0.92,calculated,True
HU,industry,2019,3,0.99,calculated,True
HU,industry,2019,4,1.18,calculated,True
HU,industry,2019,5,1.35,calculated,True
HU,industry,2019,6,0.76,calculated,True
HU,industry,2019,7,0.51,calculated,True
HU,industry,2019,8,0.95,calculated,True
HU,industry,2019,9,1.05,calculated,True
HU,industry,2019,10,0.95,calculated,True
HU,industry,2019,11,0.91,calculated,True
HU,industry,2019,12,1.09,calculated,True
HU,industry,2020,1,0.95,calculated,True
HU,industry,2020,2,0.83,calculated,True
HU,industry,2020,3,1.04,calculated,True
HU,industry,2020,4,0.9,calculated,True
HU,industry,2020,5,1.19,calculated,True
HU,industry,2020,6,0.8,calculated,True
HU,industry,2020,7,0.81,calculated,True
HU,industry,2020,8,0.85,calculated,True
HU,industry,2020,9,1.05,calculated,True
HU,industry,2020,10,1.01,calculated,True
HU,industry,2020,11,0.65,calculated,True
HU,industry,2020,12,0.87,calculated,True
HU,industry,2021,1,0.87,calculated,True
HU,industry,2021,2,0.76,calculated,True
HU,industry,2021,3,0.84,calculated,True
HU,industry,2021,4,0.78,calculated,True
HU,industry,2021,5,0.8,calculated,True
HU,industry,2021,6,0.34,calculated,True
HU,industry,2021,7,0.9,calculated,True
HU,industry,2021,8,1.04,calculated,True
HU,industry,2021,9,0.68,calculated,True
HU,industry,2021,10,0.72,calculated,True
HU,industry,2021,11,0.67,calculated,True
HU,industry,2021,12,0.74,calculated,True
HU,industry,2022,1,0.74,calculated,True
HU,industry,2022,2,0.6,calculated,True
HU,industry,2022,3,0.23,calculated,True
HU,industry,2022,4,0.81,calculated,True
HU,industry,2022,5,0.51,calculated,True
HU,industry,2022,6,0.51,calculated,True
HU,industry,2022,7,0.75,calculated,True
HU,industry,2022,8,0.25,calculated,True
HU,industry,2022,9,0.34,calculated,True
HU,industry,2022,10,0.07,calculated,True
HU,industry,2022,11,0.46,calculated,True
HU,industry,2022,12,0.36,calculated,True
HU,industry,2023,1,0.64,calculated,True
HU,industry,2023,2,0.63,calculated,True
HU,industry,2023,3,0.71,calculated,True
HU,industry,2023,4,0.95,calculated,True
HU,industry,2023,5,1.03,calculated,True
HU,industry,2023,6,0.99,calculated,True
HU,industry,2023,7,0.85,calculated,True
HU,industry,2023,8,0.7,calculated,True
HU,industry,2023,9,1.0,calculated,True
HU,industry,2023,10,1.19,calculated,True
HU,industry,2023,11,0.5,calculated,True
HU,industry,2023,12,0.43,calculated,True
HU,industry,2024,1,0.45,calculated,True
HU,industry,2024,2,0.75,calculated,True
HU,industry,2024,3,0.88,calculated,True
HU,industry,2024,4,1.07,calculated,True
HU,industry,2024,5,1.15,calculated,True
HU,industry,2024,6,1.17,calculated,True
HU,industry,2024,7,0.95,calculated,True
HU,industry,2024,8,0.72,calculated,True
HU,industry,2024,9,1.24,calculated,True
HU,industry,2024,10,1.19,calculated,True
HU,industry,2024,11,0.45,calculated,True
HU,industry,2024,12,0.72,calculated,True
HU,industry,2025,1,0.62,calculated,True
HU,industry,2025,2,0.56,calculated,True
HU,industry,2025,3,0.73,calculated,True
HU,industry,2025,4,1.23,calculated,True
HU,industry,2025,5,1.55,calculated,True
HU,industry,2025,6,0.81,calculated,True
HU,industry,2025,7,0.63,calculated,True
HU,industry,2025,8,0.42,calculated,True
HU,industry,2025,9,1.05,calculated,True
HU,industry,2025,10,0.84,calculated,True
HU,industry,2025,11,0.35,calculated,True
HU,industry,2025,12,0.51,calculated,True
HU,industry,2026,1,0.14,calculated,True
HU,industry,2026,2,0.44,calculated,True
HU,industry,2026,3,0.83,calculated,True
HU,industry-power,2019,1,2.76,entsog,False
HU,industry-power,2019,2,2.0,entsog,False
HU,industry-power,2019,3,1.93,entsog,False
HU,industry-power,2019,4,2.06,entsog,False
HU,industry-power,2019,5,2.09,entsog,False
HU,industry-power,2019,6,1.66,entsog,False
HU,industry-power,2019,7,1.76,entsog,False
HU,industry-power,2019,8,2.21,entsog,False
HU,industry-power,2019,9,2.43,entsog,False
HU,industry-power,2019,10,2.66,entsog,False
HU,industry-power,2019,11,2.42,entsog,False
HU,industry-power,2019,12,2.59,entsog,False
HU,industry-power,2020,1,2.75,entsog,False
HU,industry-power,2020,2,2.53,entsog,False
HU,industry-power,2020,3,2.3,entsog,False
HU,industry-power,2020,4,1.71,entsog,False
HU,industry-power,2020,5,1.96,entsog,False
HU,industry-power,2020,6,1.9,entsog,False
HU,industry-power,2020,7,2.05,entsog,False
HU,industry-power,2020,8,2.17,entsog,False
HU,industry-power,2020,9,2.37,entsog,False
HU,industry-power,2020,10,2.44,entsog,False
HU,industry-power,2020,11,2.47,entsog,False
HU,industry-power,2020,12,2.34,entsog,False
HU,industry-power,2021,1,2.73,entsog,False
HU,industry-power,2021,2,2.17,entsog,False
HU,industry-power,2021,3,2.26,entsog,False
HU,industry-power,2021,4,1.97,entsog,False
HU,industry-power,2021,5,1.96,entsog,False
HU,industry-power,2021,6,1.53,entsog,False
HU,industry-power,2021,7,2.17,entsog,False
HU,industry-power,2021,8,2.21,entsog,False
HU,industry-power,2021,9,1.85,entsog,False
HU,industry-power,2021,10,2.21,entsog,False
HU,industry-power,2021,11,2.61,entsog,False
HU,industry-power,2021,12,2.7,entsog,False
HU,industry-power,2022,1,2.57,entsog,False
HU,industry-power,2022,2,2.3,entsog,False
HU,industry-power,2022,3,1.79,entsog,False
HU,industry-power,2022,4,1.69,entsog,False
HU,industry-power,2022,5,1.44,entsog,False
HU,industry-power,2022,6,1.49,entsog,False
HU,industry-power,2022,7,1.95,entsog,False
HU,industry-power,2022,8,1.42,entsog,False
HU,industry-power,2022,9,1.48,entsog,False
HU,industry-power,2022,10,1.28,entsog,False
HU,industry-power,2022,11,1.91,entsog,False
HU,industry-power,2022,12,1.93,entsog,False
HU,industry-power,2023,1,1.95,entsog,False
HU,industry-power,2023,2,2.03,entsog,False
HU,industry-power,2023,3,1.84,entsog,False
HU,industry-power,2023,4,1.79,entsog,False
HU,industry-power,2023,5,1.84,entsog,False
HU,industry-power,2023,6,1.8,entsog,False
HU,industry-power,2023,7,1.95,entsog,False
HU,industry-power,2023,8,1.75,entsog,False
HU,industry-power,2023,9,1.96,entsog,False
HU,industry-power,2023,10,2.25,entsog,False
HU,industry-power,2023,11,1.81,entsog,False
HU,industry-power,2023,12,1.7,entsog,False
HU,industry-power,2024,1,1.95,entsog,False
HU,industry-power,2024,2,1.85,entsog,False
HU,industry-power,2024,3,1.91,entsog,False
HU,industry-power,2024,4,1.84,entsog,False
HU,industry-power,2024,5,1.89,entsog,False
HU,industry-power,2024,6,1.86,entsog,False
HU,industry-power,2024,7,1.79,entsog,False
HU,industry-power,2024,8,1.56,entsog,False
HU,industry-power,2024,9,2.07,entsog,False
HU,industry-power,2024,10,2.27,entsog,False
HU,industry-power,2024,11,2.12,entsog,False
HU,industry-power,2024,12,2.42,entsog,False
HU,industry-power,2025,1,2.5,entsog,False
HU,industry-power,2025,2,2.39,entsog,False
HU,industry-power,2025,3,1.91,entsog,False
HU,industry-power,2025,4,1.86,entsog,False
HU,industry-power,2025,5,1.84,entsog,False
HU,industry-power,2025,6,1.48,entsog,False
HU,industry-power,2025,7,1.59,entsog,False
HU,industry-power,2025,8,1.12,entsog,False
HU,industry-power,2025,9,1.83,entsog,False
HU,industry-power,2025,10,2.46,entsog,False
HU,industry-power,2025,11,2.28,entsog,False
HU,industry-power,2025,12,2.57,entsog,False
HU,industry-power,2026,1,2.73,entsog,False
HU,industry-power,2026,2,2.22,entsog,False
HU,industry-power,2026,3,1.74,entsog,False
HU,power,2019,1,1.97,energy-charts,True
HU,power,2019,2,1.08,energy-charts,True
HU,power,2019,3,0.94,energy-charts,True
HU,power,2019,4,0.87,energy-charts,True
HU,power,2019,5,0.73,energy-charts,True
HU,power,2019,6,0.91,energy-charts,True
HU,power,2019,7,1.24,energy-charts,True
HU,power,2019,8,1.26,energy-charts,True
HU,power,2019,9,1.37,energy-charts,True
HU,power,2019,10,1.71,energy-charts,True
HU,power,2019,11,1.5,energy-charts,True
HU,power,2019,12,1.49,energy-charts,True
HU,power,2020,1,1.81,energy-charts,True
HU,power,2020,2,1.7,energy-charts,True
HU,power,2020,3,1.26,energy-charts,True
HU,power,2020,4,0.8,energy-charts,True
HU,power,2020,5,0.77,energy-charts,True
HU,power,2020,6,1.09,energy-charts,True
HU,power,2020,7,1.24,energy-charts,True
HU,power,2020,8,1.32,energy-charts,True
HU,power,2020,9,1.32,energy-charts,True
HU,power,2020,10,1.43,energy-charts,True
HU,power,2020,11,1.82,energy-charts,True
HU,power,2020,12,1.48,energy-charts,True
HU,power,2021,1,1.86,energy-charts,True
HU,power,2021,2,1.42,energy-charts,True
HU,power,2021,3,1.41,energy-charts,True
HU,power,2021,4,1.19,energy-charts,True
HU,power,2021,5,1.16,energy-charts,True
HU,power,2021,6,1.19,energy-charts,True
HU,power,2021,7,1.27,energy-charts,True
HU,power,2021,8,1.17,energy-charts,True
HU,power,2021,9,1.17,energy-charts,True
HU,power,2021,10,1.49,energy-charts,True
HU,power,2021,11,1.93,energy-charts,True
HU,power,2021,12,1.96,energy-charts,True
HU,power,2022,1,1.83,energy-charts,True
HU,power,2022,2,1.7,energy-charts,True
HU,power,2022,3,1.55,energy-charts,True
HU,power,2022,4,0.88,energy-charts,True
HU,power,2022,5,0.93,energy-charts,True
HU,power,2022,6,0.99,energy-charts,True
HU,power,2022,7,1.2,energy-charts,True
HU,power,2022,8,1.17,energy-charts,True
HU,power,2022,9,1.14,energy-charts,True
HU,power,2022,10,1.21,energy-charts,True
HU,power,2022,11,1.45,energy-charts,True
HU,power,2022,12,1.57,energy-charts,True
HU,power,2023,1,1.32,energy-charts,True
HU,power,2023,2,1.4,energy-charts,True
HU,power,2023,3,1.14,energy-charts,True
HU,power,2023,4,0.84,energy-charts,True
HU,power,2023,5,0.82,energy-charts,True
HU,power,2023,6,0.81,energy-charts,True
HU,power,2023,7,1.1,energy-charts,True
HU,power,2023,8,1.04,energy-charts,True
HU,power,2023,9,0.96,energy-charts,True
HU,power,2023,10,1.06,energy-charts,True
HU,power,2023,11,1.32,energy-charts,True
HU,power,2023,12,1.27,energy-charts,True
HU,power,2024,1,1.5,energy-charts,True
HU,power,2024,2,1.1,energy-charts,True
HU,power,2024,3,1.03,energy-charts,True
HU,power,2024,4,0.77,energy-charts,True
HU,power,2024,5,0.74,energy-charts,True
HU,power,2024,6,0.69,energy-charts,True
HU,power,2024,7,0.83,energy-charts,True
HU,power,2024,8,0.84,energy-charts,True
HU,power,2024,9,0.84,energy-charts,True
HU,power,2024,10,1.08,energy-charts,True
HU,power,2024,11,1.68,energy-charts,True
HU,power,2024,12,1.71,energy-charts,True
HU,power,2025,1,1.88,energy-charts,True
HU,power,2025,2,1.83,energy-charts,True
HU,power,2025,3,1.18,energy-charts,True
HU,power,2025,4,0.63,energy-charts,True
HU,power,2025,5,0.3,energy-charts,True
HU,power,2025,6,0.67,energy-charts,True
HU,power,2025,7,0.96,energy-charts,True
HU,power,2025,8,0.7,energy-charts,True
HU,power,2025,9,0.78,energy-charts,True
HU,power,2025,10,1.62,energy-charts,True
HU,power,2025,11,1.93,energy-charts,True
HU,power,2025,12,2.05,energy-charts,True
HU,power,2026,1,2.6,energy-charts,True
HU,power,2026,2,1.77,energy-charts,True
HU,power,2026,3,0.91,energy-charts,True
HU,total,2019,1,17.58,calculated,True
HU,total,2019,2,12.81,calculated,True
HU,total,2019,3,10.33,calculated,True
HU,total,2019,4,7.34,calculated,True
HU,total,2019,5,6.61,calculated,True
HU,total,2019,6,3.92,calculated,True
HU,total,2019,7,4.17,calculated,True
HU,total,2019,8,4.58,calculated,True
HU,total,2019,9,5.44,calculated,True
HU,total,2019,10,8.4,calculated,True
HU,total,2019,11,10.78,calculated,True
HU,total,2019,12,14.51,calculated,True
HU,total,2020,1,17.61,calculated,True
HU,total,2020,2,13.13,calculated,True
HU,total,2020,3,11.86,calculated,True
HU,total,2020,4,7.34,calculated,True
HU,total,2020,5,5.48,calculated,True
HU,total,2020,6,4.51,calculated,True
HU,total,2020,7,4.73,calculated,True
HU,total,2020,8,4.49,calculated,True
HU,total,2020,9,5.29,calculated,True
HU,total,2020,10,9.23,calculated,True
HU,total,2020,11,13.06,calculated,True
HU,total,2020,12,14.37,calculated,True
HU,total,2021,1,16.29,calculated,True
HU,total,2021,2,13.93,calculated,True
HU,total,2021,3,12.91,calculated,True
HU,total,2021,4,10.04,calculated,True
HU,total,2021,5,6.49,calculated,True
HU,total,2021,6,4.43,calculated,True
HU,total,2021,7,4.63,calculated,True
HU,total,2021,8,4.59,calculated,True
HU,total,2021,9,4.85,calculated,True
HU,total,2021,10,9.84,calculated,True
HU,total,2021,11,13.12,calculated,True
HU,total,2021,12,16.37,calculated,True
HU,total,2022,1,16.37,calculated,True
HU,total,2022,2,13.07,calculated,True
HU,total,2022,3,12.75,calculated,True
HU,total,2022,4,8.87,calculated,True
HU,total,2022,5,4.41,calculated,True
HU,total,2022,6,3.95,calculated,True
HU,total,2022,7,4.16,calculated,True
HU,total,2022,8,3.56,calculated,True
HU,total,2022,9,4.42,calculated,True
HU,total,2022,10,5.71,calculated,True
HU,total,2022,11,9.7,calculated,True
HU,total,2022,12,12.44,calculated,True
HU,total,2023,1,11.85,calculated,True
HU,total,2023,2,11.53,calculated,True
HU,total,2023,3,9.46,calculated,True
HU,total,2023,4,7.57,calculated,True
HU,total,2023,5,4.79,calculated,True
HU,total,2023,6,3.94,calculated,True
HU,total,2023,7,4.04,calculated,True
HU,total,2023,8,3.76,calculated,True
HU,total,2023,9,3.94,calculated,True
HU,total,2023,10,6.0,calculated,True
HU,total,2023,11,9.78,calculated,True
HU,total,2023,12,12.43,calculated,True
HU,total,2024,1,13.73,calculated,True
HU,total,2024,2,9.31,calculated,True
HU,total,2024,3,8.49,calculated,True
HU,total,2024,4,5.98,calculated,True
HU,total,2024,5,4.41,calculated,True
HU,total,2024,6,3.77,calculated,True
HU,total,2024,7,3.74,calculated,True
HU,total,2024,8,3.57,calculated,True
HU,total,2024,9,4.45,calculated,True
HU,total,2024,10,7.17,calculated,True
HU,total,2024,11,11.65,calculated,True
HU,total,2024,12,13.29,calculated,True
HU,total,2025,1,13.17,calculated,True
HU,total,2025,2,12.72,calculated,True
HU,total,2025,3,8.91,calculated,True
HU,total,2025,4,6.18,calculated,True
HU,total,2025,5,4.97,calculated,True
HU,total,2025,6,3.23,calculated,True
HU,total,2025,7,3.4,calculated,True
HU,total,2025,8,2.81,calculated,True
HU,total,2025,9,4.03,calculated,True
HU,total,2025,10,8.31,calculated,True
HU,total,2025,11,10.45,calculated,True
HU,total,2025,12,12.93,calculated,True
HU,total,2026,1,15.95,calculated,True
HU,total,2026,2,11.59,calculated,True
HU,total,2026,3,8.73,calculated,True
IT,household,2019,1,66.69,entsog,True
IT,household,2019,2,48.58,entsog,True
IT,household,2019,3,35.17,entsog,True
IT,household,2019,4,23.51,entsog,True
IT,household,2019,5,18.0,entsog,True
IT,household,2019,6,10.68,entsog,True
IT,household,2019,7,10.39,entsog,True
IT,household,2019,8,8.41,entsog,True
IT,household,2019,9,11.55,entsog,True
IT,household,2019,10,15.9,entsog,True
IT,household,2019,11,35.35,entsog,True
IT,household,2019,12,50.58,entsog,True
IT,household,2020,1,59.46,entsog,True
IT,household,2020,2,43.73,entsog,True
IT,household,2020,3,38.83,entsog,True
IT,household,2020,4,18.83,entsog,True
IT,household,2020,5,11.65,entsog,True
IT,household,2020,6,10.64,entsog,True
IT,household,2020,7,10.38,entsog,True
IT,household,2020,8,8.63,entsog,True
IT,household,2020,9,11.53,entsog,True
IT,household,2020,10,22.16,entsog,True
IT,household,2020,11,35.91,entsog,True
IT,household,2020,12,53.96,entsog,True
IT,household,2021,1,63.63,entsog,True
IT,household,2021,2,45.8,entsog,True
IT,household,2021,3,41.22,entsog,True
IT,household,2021,4,27.97,entsog,True
IT,household,2021,5,14.7,entsog,True
IT,household,2021,6,10.87,entsog,True
IT,household,2021,7,10.69,entsog,True
IT,household,2021,8,9.03,entsog,True
IT,household,2021,9,11.88,entsog,True
IT,household,2021,10,20.85,entsog,True
IT,household,2021,11,36.95,entsog,True
IT,household,2021,12,58.11,entsog,True
IT,household,2022,1,59.83,entsog,True
IT,household,2022,2,44.63,entsog,True
IT,household,2022,3,42.44,entsog,True
IT,household,2022,4,23.0,entsog,True
IT,household,2022,5,12.46,entsog,True
IT,household,2022,6,9.99,entsog,True
IT,household,2022,7,9.62,entsog,True
IT,household,2022,8,8.28,entsog,True
IT,household,2022,9,10.61,entsog,True
IT,household,2022,10,11.18,entsog,True
IT,household,2022,11,27.18,entsog,True
IT,household,2022,12,43.69,entsog,True
IT,household,2023,1,47.95,entsog,True
IT,household,2023,2,42.93,entsog,True
IT,household,2023,3,30.88,entsog,True
IT,household,2023,4,20.09,entsog,True
IT,household,2023,5,12.88,entsog,True
IT,household,2023,6,9.98,entsog,True
IT,household,2023,7,9.43,entsog,True
