month,country,type,demand,demand_TWh
2019-06,IE,household,576348166.0,0.576348166
2019-07,IE,household,314428287.0,0.314428287
2019-08,IE,household,345404760.0,0.34540476
2019-09,IE,household,477509138.0,0.477509138
2019-10,IE,household,1061073092.0,1.061073092
2019-11,IE,household,1545201500.0,1.5452015
2019-12,IE,household,1727694521.0,1.727694521
2020-01,IE,household,1750879677.0,1.750879677
2020-02,IE,household,1719261558.0,1.719261558
2020-03,IE,household,1535059788.0,1.535059788
2020-04,IE,household,808720677.0,0.808720677
2020-05,IE,household,533127196.0,0.533127196
2020-06,IE,household,399520992.0,0.399520992
2020-07,IE,household,380532896.0,0.380532896
2020-08,IE,household,357481771.0,0.357481771
2020-09,IE,household,510693128.0,0.510693128
2020-10,IE,household,1052546670.0,1.05254667
2020-11,IE,household,1282518536.0,1.282518536
2020-12,IE,household,1790122540.0,1.79012254
2021-01,IE,household,1928630894.0,1.928630894
2021-02,IE,household,1566095387.0,1.566095387
2021-03,IE,household,1389472096.0,1.389472096
2021-04,IE,household,1091406207.0,1.091406207
2021-05,IE,household,843299065.0,0.843299065
2021-06,IE,household,371766038.0,0.371766038
2021-07,IE,household,300207642.0,0.300207642
2021-08,IE,household,351972811.0,0.351972811
2021-09,IE,household,374574207.0,0.374574207
2021-10,IE,household,801406841.0,0.801406841
2021-11,IE,household,1351852263.0,1.351852263
2021-12,IE,household,1600440956.0,1.600440956
2022-01,IE,household,1703347255.0,1.703347255
2022-02,IE,household,1485635615.0,1.485635615
2022-03,IE,household,1329835052.0,1.329835052
2022-04,IE,household,982795032.0,0.982795032
2022-05,IE,household,554592664.0,0.554592664
2022-06,IE,household,392838853.0,0.392838853
2022-07,IE,household,289060798.0,0.289060798
2022-08,IE,household,276548713.0,0.276548713
2022-09,IE,household,407025630.0,0.40702563
2022-10,IE,household,684969509.0,0.684969509
2022-11,IE,household,1080662459.0,1.080662459
2022-12,IE,household,1673747860.0,1.67374786
2023-01,IE,household,1579972153.0,1.579972153
2023-02,IE,household,1199292076.0,1.199292076
2023-03,IE,household,1307375512.0,1.307375512
2023-04,IE,household,871158853.0,0.871158853
2023-05,IE,household,456908658.0,0.456908658
2023-06,IE,household,274773517.0,0.274773517
2023-07,IE,household,306784565.0,0.306784565
2023-08,IE,household,309227627.0,0.309227627
2023-09,IE,household,373821383.0,0.373821383
2023-10,IE,household,715834251.0,0.715834251
2023-11,IE,household,1197114140.0,1.19711414
2023-12,IE,household,1383724128.0,1.383724128
2024-01,IE,household,1678220225.0,1.678220225
2024-02,IE,household,1259826612.0,1.259826612
2024-03,IE,household,1256610746.0,1.256610746
2024-04,IE,household,929254520.0,0.92925452
2024-05,IE,household,468443312.0,0.468443312
2019-01,IE,industry,3383314705.0,3.383314705
2019-02,IE,industry,2673455172.0,2.673455172
2019-03,IE,industry,3421750013.0,3.421750013
2019-04,IE,industry,3673211499.0,3.673211499
2019-05,IE,industry,4143837232.0,4.143837232
2019-06,IE,industry,3777524872.0,3.777524872
2019-07,IE,industry,4131268074.0,4.131268074
2019-08,IE,industry,3386563162.0,3.386563162
2019-09,IE,industry,3332683727.0,3.332683727
2019-10,IE,industry,3495775030.0,3.49577503
2019-11,IE,industry,3606721724.0,3.606721724
2019-12,IE,industry,3107645387.0,3.107645387
2020-01,IE,industry,3289485891.0,3.289485891
2020-02,IE,industry,2898155316.0,2.898155316
2020-03,IE,industry,3341822022.0,3.341822022
2020-04,IE,industry,3503834368.0,3.503834368
2020-05,IE,industry,3875565027.0,3.875565027
2020-06,IE,industry,3790129983.0,3.790129983
2020-07,IE,industry,3969874635.0,3.969874635
2020-08,IE,industry,4054935575.0,4.054935575
2020-09,IE,industry,3760278543.0,3.760278543
2020-10,IE,industry,3221430737.0,3.221430737
2020-11,IE,industry,3323587508.0,3.323587508
2020-12,IE,industry,3362600158.0,3.362600158
2021-01,IE,industry,3585611035.0,3.585611035
2021-02,IE,industry,2767285061.0,2.767285061
2021-03,IE,industry,3577067334.0,3.577067334
2021-04,IE,industry,3460942159.0,3.460942159
2021-05,IE,industry,3032146640.0,3.03214664
2021-06,IE,industry,3382594608.0,3.382594608
2021-07,IE,industry,3667151609.0,3.667151609
2021-08,IE,industry,3629943274.0,3.629943274
2021-09,IE,industry,3353967217.0,3.353967217
2021-10,IE,industry,3031025065.0,3.031025065
2021-11,IE,industry,3225239002.0,3.225239002
2021-12,IE,industry,3034575145.0,3.034575145
2022-01,IE,industry,3500569971.0,3.500569971
2022-02,IE,industry,2466379745.0,2.466379745
2022-03,IE,industry,3292725700.0,3.2927257
2022-04,IE,industry,3581234490.0,3.58123449
2022-05,IE,industry,3717150434.0,3.717150434
2022-06,IE,industry,3765862736.0,3.765862736
2022-07,IE,industry,4110272914.0,4.110272914
2022-08,IE,industry,4212500954.0,4.212500954
2022-09,IE,industry,3576573369.0,3.576573369
2022-10,IE,industry,3084927677.0,3.084927677
2022-11,IE,industry,3188992338.0,3.188992338
2022-12,IE,industry,3598205351.0,3.598205351
2023-01,IE,industry,3252414504.0,3.252414504
2023-02,IE,industry,3091000473.0,3.091000473
2023-03,IE,industry,3552848404.0,3.552848404
2023-04,IE,industry,3300205523.0,3.300205523
2023-05,IE,industry,3755226867.0,3.755226867
2023-06,IE,industry,3542835072.0,3.542835072
2023-07,IE,industry,3269280868.0,3.269280868
2023-08,IE,industry,3198158759.0,3.198158759
2023-09,IE,industry,3090233478.0,3.090233478
2023-10,IE,industry,3200331423.0,3.200331423
2023-11,IE,industry,3163229564.0,3.163229564
2023-12,IE,industry,2638701438.0,2.638701438
2024-01,IE,industry,3527919684.0,3.527919684
2024-02,IE,industry,2858418370.0,2.85841837
2024-03,IE,industry,3093225110.0,3.09322511
2024-04,IE,industry,3115260952.0,3.115260952
2024-05,IE,industry,3270270334.0,3.270270334
2018-12,IE,power,1349.8,1.3498e-06
2019-01,IE,power,2965548665.313768,2.9655486653137677
2019-02,IE,power,2238918771.9974637,2.2389187719974637
2019-03,IE,power,2857678483.275,2.857678483275
2019-04,IE,power,3088717345.4666667,3.0887173454666668
2019-05,IE,power,3562710810.241667,3.5627108102416667
2019-06,IE,power,3227851367.577635,3.227851367577635
2019-07,IE,power,3584367016.741667,3.5843670167416666
2019-08,IE,power,2837741136.5311594,2.8377411365311596
2019-09,IE,power,2802081456.913406,2.802081456913406
2019-10,IE,power,2973845613.285507,2.973845613285507
2019-11,IE,power,3110496581.2916665,3.1104965812916667
2019-12,IE,power,2713546918.8166666,2.7135469188166668
2020-01,IE,power,2891709058.025,2.891709058025
2020-02,IE,power,2441013479.325,2.441013479325
2020-03,IE,power,2778137529.3166666,2.7781375293166666
2020-04,IE,power,2954760636.9481883,2.9547606369481882
2020-05,IE,power,3296028993.947464,3.296028993947464
2020-06,IE,power,3251442375.9583335,3.2514423759583333
2020-07,IE,power,3441583996.5666666,3.4415839965666666
2020-08,IE,power,3523977250.411265,3.523977250411265
2020-09,IE,power,3246947957.354597,3.246947957354597
2020-10,IE,power,2698163465.811871,2.698163465811871
2020-11,IE,power,2823736110.0833335,2.8237361100833334
2020-12,IE,power,2950169808.8514495,2.9501698088514496
2021-01,IE,power,3151131256.508333,3.151131256508333
2021-02,IE,power,2287383978.266667,2.287383978266667
2021-03,IE,power,2993699368.9416666,2.9936993689416664
2021-04,IE,power,2847982586.5916667,2.847982586591667
2021-05,IE,power,2403308354.359091,2.403308354359091
2021-06,IE,power,2800355592.991667,2.8003555929916666
2021-07,IE,power,3133122393.281522,3.1331223932815218
2021-08,IE,power,3099200098.6311593,3.0992000986311594
2021-09,IE,power,2837527401.1577625,2.8375274011577627
2021-10,IE,power,2547639519.190547,2.547639519190547
2021-11,IE,power,2778660383.511428,2.778660383511428
2021-12,IE,power,2665069150.5328345,2.6650691505328346
2022-01,IE,power,3122341056.9166665,3.1223410569166665
2022-02,IE,power,2039272704.2166667,2.0392727042166667
2022-03,IE,power,2763999237.781522,2.7639992377815217
2022-04,IE,power,3029875697.7988563,3.029875697798856
2022-05,IE,power,3141651703.470191,3.141651703470191
2022-06,IE,power,3223209875.005698,3.2232098750056983
2022-07,IE,power,3599950689.3676353,3.599950689367635
2022-08,IE,power,3722515051.9305587,3.7225150519305585
2022-09,IE,power,3109174534.5446897,3.1091745345446897
2022-10,IE,power,2602328980.383531,2.602328980383531
2022-11,IE,power,2726176190.8687205,2.7261761908687205
2022-12,IE,power,3223669787.077803,3.223669787077803
2023-01,IE,power,2888546887.773042,2.888546887773042
2023-02,IE,power,2697839522.234524,2.6978395222345237
2023-03,IE,power,3035491340.3333335,3.0354913403333335
2023-04,IE,power,2783690777.050638,2.783690777050638
2023-05,IE,power,3230158442.963188,3.230158442963188
2023-06,IE,power,3066380728.7801514,3.0663807287801514
2023-07,IE,power,2798834789.6833334,2.798834789683333
2023-08,IE,power,2715228303.7930126,2.7152283037930127
2023-09,IE,power,2625074516.3,2.6250745163
2023-10,IE,power,2738619716.384783,2.738619716384783
2023-11,IE,power,2737655418.9731884,2.7376554189731883
2023-12,IE,power,2286926130.160507,2.286926130160507
2024-01,IE,power,3137567477.172727,3.1375674771727273
2024-02,IE,power,2452957450.2236843,2.452957450223684
2024-03,IE,power,2574945466.525564,2.574945466525564
2024-04,IE,power,2621949721.655077,2.621949721655077
2024-05,IE,power,2822936521.5275164,2.822936521527516
2024-06,IE,power,56112.171376811595,5.6112171376811594e-05
2024-07,IE,power,61682.316666666666,6.168231666666667e-05
2024-08,IE,power,33226.81775362319,3.322681775362319e-05
2024-09,IE,power,46754.6928153625,4.67546928153625e-05
2024-10,IE,power,60308.874920007525,6.030887492000752e-05
2024-11,IE,power,40391.48348252344,4.0391483482523446e-05
2019-01,IE,total,13606597838.0,13.606597838
2019-02,IE,total,10788097756.0,10.788097756
2019-03,IE,total,13122166535.0,13.122166535
2019-04,IE,total,13426875323.0,13.426875323
2019-05,IE,total,14382325026.0,14.382325026
2019-06,IE,total,13001047445.0,13.001047445
2019-07,IE,total,13359879606.0,13.359879606
2019-08,IE,total,11178948631.0,11.178948631
2019-09,IE,total,11415055221.0,11.415055221
2019-10,IE,total,12886776389.0,12.886776389
2019-11,IE,total,13993094796.0,13.993094796
2019-12,IE,total,12726220326.0,12.726220326
2020-01,IE,total,13289077565.0,13.289077565
2020-02,IE,total,11926714417.0,11.926714417
2020-03,IE,total,13062695934.0,13.062695934
2020-04,IE,total,12257413865.0,12.257413865
2020-05,IE,total,13172843565.0,13.172843565
2020-06,IE,total,12551226958.0,12.551226958
2020-07,IE,total,13264290488.0,13.264290488
2020-08,IE,total,13508049753.0,13.508049753
2020-09,IE,total,12770494235.0,12.770494235
2020-10,IE,total,11928599786.0,11.928599786
2020-11,IE,total,12673728437.0,12.673728437
2020-12,IE,total,13752433236.0,13.752433236
2021-01,IE,total,14706005007.0,14.706005007
2021-02,IE,total,11424929030.0,11.42492903
2021-03,IE,total,13584157975.0,13.584157975
2021-04,IE,total,12766696387.0,12.766696387
2021-05,IE,total,11120413372.0,11.120413372
2021-06,IE,total,11463860425.0,11.463860425
2021-07,IE,total,12243444756.0,12.243444756
2021-08,IE,total,12257164611.0,12.257164611
2021-09,IE,total,11353905717.0,11.353905717
2021-10,IE,total,10796587750.0,10.79658775
2021-11,IE,total,12345977547.0,12.345977547
2021-12,IE,total,12423652771.0,12.423652771
2022-01,IE,total,14063114421.0,14.063114421
2022-02,IE,total,10211218575.0,10.211218575
2022-03,IE,total,12673711879.0,12.673711879
2022-04,IE,total,13077858653.0,13.077858653
2022-05,IE,total,12888554991.0,12.888554991
2022-06,IE,total,12753357822.0,12.753357822
2022-07,IE,total,13729727712.0,13.729727712
2022-08,IE,total,13992596358.0,13.992596358
2022-09,IE,total,12167222650.0,12.16722265
2022-10,IE,total,11098627904.0,11.098627904
2022-11,IE,total,12078832316.0,12.078832316
2022-12,IE,total,14378853877.0,14.378853877
2023-01,IE,total,13126431299.0,13.126431299
2023-02,IE,total,11947188448.0,11.947188448
2023-03,IE,total,13629616306.0,13.629616306
2023-04,IE,total,11959819080.0,11.95981908
2023-05,IE,total,12601999170.0,12.60199917
2023-06,IE,total,11600338589.0,11.600338589
2023-07,IE,total,10819296384.0,10.819296384
2023-08,IE,total,10705196041.0,10.705196041
2023-09,IE,total,10356765541.0,10.356765541
2023-10,IE,total,11589775221.0,11.589775221
2023-11,IE,total,12295816275.0,12.295816275
2023-12,IE,total,11038841960.0,11.03884196
2024-01,IE,total,14265901453.0,14.265901453
2024-02,IE,total,11424459599.0,11.424459599
2024-03,IE,total,12118390149.0,12.118390149
2024-04,IE,total,11633635474.0,11.633635474
2024-05,IE,total,11324742440.0,11.32474244
2019-01,IT,household,66689967379.0,66.689967379
2019-02,IT,household,48577718292.0,48.577718292
2019-03,IT,household,35171225446.0,35.171225446
2019-04,IT,household,23511916263.0,23.511916263
2019-05,IT,household,17997946358.0,17.997946358
2019-06,IT,household,10680520950.0,10.68052095
2019-07,IT,household,10386481422.0,10.386481422
2019-08,IT,household,8412976647.0,8.412976647
2019-09,IT,household,11545137094.0,11.545137094
2019-10,IT,household,15896717747.0,15.896717747
2019-11,IT,household,35346334823.0,35.346334823
2019-12,IT,household,50577718446.0,50.577718446
2020-01,IT,household,59461258676.0,59.461258676
2020-02,IT,household,43729765323.0,43.729765323
2020-03,IT,household,38828568506.0,38.828568506
2020-04,IT,household,18825450247.0,18.825450247
2020-05,IT,household,11653389329.0,11.653389329
2020-06,IT,household,10635762846.0,10.635762846
2020-07,IT,household,10375954912.0,10.375954912
2020-08,IT,household,8632022399.0,8.632022399
2020-09,IT,household,11529438557.0,11.529438557
2020-10,IT,household,22159666023.0,22.159666023
2020-11,IT,household,35913105616.0,35.913105616
2020-12,IT,household,53961226666.0,53.961226666
2021-01,IT,household,63625447427.0,63.625447427
2021-02,IT,household,45801121839.0,45.801121839
2021-03,IT,household,41224578352.0,41.224578352
2021-04,IT,household,27972848759.0,27.972848759
2021-05,IT,household,14695361304.0,14.695361304
2021-06,IT,household,10870230769.0,10.870230769
2021-07,IT,household,10690960563.0,10.690960563
2021-08,IT,household,9032979204.0,9.032979204
2021-09,IT,household,11882043027.0,11.882043027
2021-10,IT,household,20853312578.0,20.853312578
2021-11,IT,household,36946640873.0,36.946640873
2021-12,IT,household,58113935669.0,58.113935669
2022-01,IT,household,59828298710.0,59.82829871
2022-02,IT,household,44625781231.0,44.625781231
2022-03,IT,household,42437524372.0,42.437524372
2022-04,IT,household,23000284060.0,23.00028406
2022-05,IT,household,12455834395.0,12.455834395
2022-06,IT,household,9990744214.0,9.990744214
2022-07,IT,household,9620218529.0,9.620218529
2022-08,IT,household,8282436506.0,8.282436506
2022-09,IT,household,10614188174.0,10.614188174
2022-10,IT,household,11178935202.0,11.178935202
2022-11,IT,household,27183336671.0,27.183336671
2022-12,IT,household,43693313519.0,43.693313519
2023-01,IT,household,47954640595.0,47.954640595
2023-02,IT,household,42930611785.0,42.930611785
2023-03,IT,household,30881206865.0,30.881206865
2023-04,IT,household,20087010659.0,20.087010659
2023-05,IT,household,12875934320.0,12.87593432
2023-06,IT,household,9980740322.0,9.980740322
2023-07,IT,household,9433866175.0,9.433866175
2023-08,IT,household,8152660459.0,8.152660459
2023-09,IT,household,10378035435.0,10.378035435
2023-10,IT,household,13064986609.0,13.064986609
2023-11,IT,household,30794989241.0,30.794989241
2023-12,IT,household,44791188978.0,44.791188978
2024-01,IT,household,50701534402.0,50.701534402
2024-02,IT,household,37817726932.0,37.817726932
2024-03,IT,household,31258763079.0,31.258763079
2024-04,IT,household,18617555981.0,18.617555981
2024-05,IT,household,13016557613.0,13.016557613
2024-06,IT,household,10094481495.0,10.094481495
2024-07,IT,household,9653157863.0,9.653157863
2024-08,IT,household,7720545183.0,7.720545183
2024-09,IT,household,10649421505.0,10.649421505
2024-10,IT,household,14822261736.0,14.822261736
2024-11,IT,household,33507868941.0,33.507868941
2024-12,IT,household,49437460133.0,49.437460133
2025-01,IT,household,10710959931.0,10.710959931
2019-01,IT,industry,13757794288.0,13.757794288
2019-02,IT,industry,13104160596.0,13.104160596
2019-03,IT,industry,14017610356.0,14.017610356
2019-04,IT,industry,12256945267.0,12.256945267
2019-05,IT,industry,12848704433.0,12.848704433
2019-06,IT,industry,11838704417.0,11.838704417
2019-07,IT,industry,12425144770.0,12.42514477
2019-08,IT,industry,9327504535.0,9.327504535
2019-09,IT,industry,12002165680.0,12.00216568
2019-10,IT,industry,12356656127.0,12.356656127
2019-11,IT,industry,12517994870.0,12.51799487
2019-12,IT,industry,11716533293.0,11.716533293
2020-01,IT,industry,13217801232.0,13.217801232
2020-02,IT,industry,12873233011.0,12.873233011
2020-03,IT,industry,11488562262.0,11.488562262
2020-04,IT,industry,8640408453.0,8.640408453
2020-05,IT,industry,10884008837.0,10.884008837
2020-06,IT,industry,11273898017.0,11.273898017
2020-07,IT,industry,12094521470.0,12.09452147
2020-08,IT,industry,9327917321.0,9.327917321
2020-09,IT,industry,12372735342.0,12.372735342
2020-10,IT,industry,12890079665.0,12.890079665
2020-11,IT,industry,12777803385.0,12.777803385
2020-12,IT,industry,11865377464.0,11.865377464
2021-01,IT,industry,12698577455.0,12.698577455
2021-02,IT,industry,12731230166.0,12.731230166
2021-03,IT,industry,13858521826.0,13.858521826
2021-04,IT,industry,12503280050.0,12.50328005
2021-05,IT,industry,12751286337.0,12.751286337
2021-06,IT,industry,11655074175.0,11.655074175
2021-07,IT,industry,12249660447.0,12.249660447
2021-08,IT,industry,9924880652.0,9.924880652
2021-09,IT,industry,12662327864.0,12.662327864
2021-10,IT,industry,12559458562.0,12.559458562
2021-11,IT,industry,12822649405.0,12.822649405
2021-12,IT,industry,12223208709.0,12.223208709
2022-01,IT,industry,12124341881.0,12.124341881
2022-02,IT,industry,11577777980.0,11.57777798
2022-03,IT,industry,12416534531.0,12.416534531
2022-04,IT,industry,11360397164.0,11.360397164
2022-05,IT,industry,11696459673.0,11.696459673
2022-06,IT,industry,10472748225.0,10.472748225
2022-07,IT,industry,10360252080.0,10.36025208
2022-08,IT,industry,7306848217.0,7.306848217
2022-09,IT,industry,9667031362.0,9.667031362
2022-10,IT,industry,9807161071.0,9.807161071
2022-11,IT,industry,10318557351.0,10.318557351
2022-12,IT,industry,8863090031.0,8.863090031
2023-01,IT,industry,10041046138.0,10.041046138
2023-02,IT,industry,10484229365.0,10.484229365
2023-03,IT,industry,11211298203.0,11.211298203
2023-04,IT,industry,9965377280.0,9.96537728
2023-05,IT,industry,10549408628.0,10.549408628
2023-06,IT,industry,9876244826.0,9.876244826
2023-07,IT,industry,10197026737.0,10.197026737
2023-08,IT,industry,7385967362.0,7.385967362
2023-09,IT,industry,10484905426.0,10.484905426
2023-10,IT,industry,10768120038.0,10.768120038
2023-11,IT,industry,10872304810.0,10.87230481
2023-12,IT,industry,9083599695.0,9.083599695
2024-01,IT,industry,10208966649.0,10.208966649
2024-02,IT,industry,10492103099.0,10.492103099
2024-03,IT,industry,11386021187.0,11.386021187
2024-04,IT,industry,10490329688.0,10.490329688
2024-05,IT,industry,10640666125.0,10.640666125
2024-06,IT,industry,9881989178.0,9.881989178
2024-07,IT,industry,10435552685.0,10.435552685
2024-08,IT,industry,7556744732.0,7.556744732
2024-09,IT,industry,10544485936.0,10.544485936
2024-10,IT,industry,11201918142.0,11.201918142
2024-11,IT,industry,10788848465.0,10.788848465
2024-12,IT,industry,9222385339.0,9.222385339
2025-01,IT,industry,1644846524.0,1.644846524
2018-12,IT,power,16106.0,1.6106e-05
2019-01,IT,power,28004798245.25,28.00479824525
2019-02,IT,power,21007545847.0,21.007545847
2019-03,IT,power,22296116826.0,22.296116826
2019-04,IT,power,20226635754.166668,20.22663575416667
2019-05,IT,power,18681344507.916668,18.681344507916666
2019-06,IT,power,21144075252.916668,21.144075252916668
2019-07,IT,power,27444642008.5,27.4446420085
2019-08,IT,power,24771704926.583332,24.771704926583332
2019-09,IT,power,24314399120.916668,24.31439912091667
2019-10,IT,power,24621837271.333332,24.621837271333334
2019-11,IT,power,20514062445.25,20.51406244525
2019-12,IT,power,19992036641.833332,19.992036641833334
2020-01,IT,power,26812229323.333332,26.812229323333334
2020-02,IT,power,21329381860.25,21.32938186025
2020-03,IT,power,18013363508.333332,18.01336350833333
2020-04,IT,power,15032931557.583334,15.032931557583334
2020-05,IT,power,15126587825.083334,15.126587825083334
2020-06,IT,power,19500083132.166668,19.50008313216667
2020-07,IT,power,25918085496.333332,25.918085496333333
2020-08,IT,power,24994998947.416668,24.99499894741667
2020-09,IT,power,25124512535.75,25.12451253575
2020-10,IT,power,19774375502.416668,19.774375502416667
2020-11,IT,power,22706423151.333332,22.706423151333333
2020-12,IT,power,24551367092.416668,24.55136709241667
2021-01,IT,power,25081343671.5,25.0813436715
2021-02,IT,power,20397952480.75,20.39795248075
2021-03,IT,power,22722359838.416668,22.72235983841667
2021-04,IT,power,21361440219.25,21.36144021925
2021-05,IT,power,15814932152.416666,15.814932152416667
2021-06,IT,power,20528043715.5,20.5280437155
2021-07,IT,power,24869788802.666668,24.86978880266667
2021-08,IT,power,20639210802.416668,20.639210802416667
2021-09,IT,power,24551320472.833332,24.551320472833332
2021-10,IT,power,22871505062.75,22.87150506275
2021-11,IT,power,28541195936.333332,28.54119593633333
2021-12,IT,power,27423097211.0,27.423097211
2022-01,IT,power,27857867000.666668,27.85786700066667
2022-02,IT,power,23221713884.833332,23.22171388483333
2022-03,IT,power,25664856142.25,25.66485614225
2022-04,IT,power,18705471792.25,18.70547179225
2022-05,IT,power,17963840261.916668,17.96384026191667
2022-06,IT,power,21998321292.0,21.998321292
2022-07,IT,power,25449291574.75,25.44929157475
2022-08,IT,power,22324220716.583332,22.324220716583334
2022-09,IT,power,20500186335.0,20.500186335
2022-10,IT,power,20509170699.0,20.509170699
2022-11,IT,power,19205438440.416668,19.205438440416668
2022-12,IT,power,22673698796.916668,22.673698796916668
2023-01,IT,power,18838871616.75,18.83887161675
2023-02,IT,power,19006711380.833332,19.00671138083333
2023-03,IT,power,17944002069.0,17.944002069
2023-04,IT,power,16301551205.25,16.30155120525
2023-05,IT,power,15093996346.333334,15.093996346333334
2023-06,IT,power,17006670377.583334,17.006670377583333
2023-07,IT,power,23920688539.166668,23.92068853916667
2023-08,IT,power,18165972080.416668,18.16597208041667
2023-09,IT,power,20030501993.75,20.03050199375
2023-10,IT,power,19733733283.333332,19.733733283333333
2023-11,IT,power,16719896660.583334,16.719896660583334
2023-12,IT,power,20305572761.416668,20.305572761416666
2024-01,IT,power,20294742516.916668,20.294742516916667
2024-02,IT,power,17090562364.166666,17.090562364166665
2024-03,IT,power,15413535384.166666,15.413535384166666
2024-04,IT,power,12413278077.166666,12.413278077166666
2024-05,IT,power,12119663711.75,12.11966371175
2024-06,IT,power,14813509949.0,14.813509949
2024-07,IT,power,22892922421.916668,22.89292242191667
2024-08,IT,power,22062446783.333332,22.062446783333332
2024-09,IT,power,20197937830.25,20.19793783025
2024-10,IT,power,17842844615.75,17.84284461575
2024-11,IT,power,22517974067.416668,22.517974067416667
2024-12,IT,power,22717870257.173912,22.717870257173914
2025-01,IT,power,4006513642.0,4.006513642
2018-12,LT,power,87.8,8.779999999999999e-08
2019-01,LT,power,2472.2333333333336,2.4722333333333336e-06
2019-02,LT,power,2745.6916666666666,2.7456916666666665e-06
2019-03,LT,power,3210.15,3.21015e-06
2019-04,LT,power,2716.525,2.7165250000000002e-06
2019-05,LT,power,2858.583333333333,2.858583333333333e-06
2019-06,LT,power,2566.1083333333336,2.5661083333333337e-06
2019-07,LT,power,2446.225,2.446225e-06
2019-08,LT,power,2239.50902618866,2.23950902618866e-06
2019-09,LT,power,3365.1916666666666,3.3651916666666666e-06
2019-10,LT,power,3199.15,3.19915e-06
2019-11,LT,power,2755.0333333333333,2.7550333333333333e-06
2019-12,LT,power,2893.1927536231883,2.8931927536231884e-06
2020-01,LT,power,2962.6583333333333,2.9626583333333333e-06
2020-02,LT,power,5174.925,5.174925e-06
2020-03,LT,power,4057.0333333333333,4.057033333333334e-06
2020-04,LT,power,3715.8083333333334,3.7158083333333334e-06
2020-05,LT,power,8728.733333333334,8.728733333333333e-06
2020-06,LT,power,16101.1,1.61011e-05
2020-07,LT,power,16096.358333333334,1.6096358333333332e-05
2020-08,LT,power,20052.066666666666,2.0052066666666667e-05
2020-09,LT,power,16478.0,1.6478e-05
2020-10,LT,power,11065.825,1.1065825e-05
2020-11,LT,power,10330.2,1.0330200000000001e-05
2020-12,LT,power,12834.216666666667,1.2834216666666667e-05
2021-01,LT,power,9130.166666666668,9.130166666666668e-06
2021-02,LT,power,9200.916666666666,9.200916666666665e-06
2021-03,LT,power,8219.316666666666,8.219316666666666e-06
2021-04,LT,power,6751.458333333333,6.751458333333333e-06
2021-05,LT,power,5459.716666666666,5.459716666666666e-06
2021-06,LT,power,14018.683333333334,1.4018683333333335e-05
2021-07,LT,power,9187.291666666666,9.187291666666666e-06
2021-08,LT,power,4883.233333333334,4.8832333333333335e-06
2021-09,LT,power,13702.733333333334,1.3702733333333334e-05
2021-10,LT,power,4231.941666666667,4.231941666666667e-06
2021-11,LT,power,1761.2749999999999,1.761275e-06
2021-12,LT,power,5908.549999999999,5.9085499999999995e-06
2022-01,LT,power,1047.9666666666667,1.0479666666666668e-06
2022-02,LT,power,545.5,5.455e-07
2022-03,LT,power,4924.758333333333,4.924758333333333e-06
2022-04,LT,power,1077.1083333333333,1.0771083333333334e-06
2022-05,LT,power,1083.25,1.08325e-06
2022-06,LT,power,4193.383333333333,4.193383333333333e-06
2022-07,LT,power,4041.991666666667,4.041991666666667e-06
2022-08,LT,power,7032.916666666667,7.032916666666667e-06
2022-09,LT,power,715.9666666666667,7.159666666666667e-07
2022-10,LT,power,1621.1166666666666,1.6211166666666665e-06
2022-11,LT,power,4849.758333333333,4.849758333333333e-06
2022-12,LT,power,10442.65,1.0442649999999999e-05
2023-01,LT,power,2837.2083333333335,2.8372083333333335e-06
2023-02,LT,power,1291.7583333333334,1.2917583333333335e-06
2023-03,LT,power,2446.2,2.4462e-06
2023-04,LT,power,2838.3083333333334,2.8383083333333333e-06
2023-05,LT,power,1863.8,1.8638e-06
2023-06,LT,power,5730.216666666667,5.730216666666667e-06
2023-07,LT,power,2570.2916666666665,2.5702916666666664e-06
2023-08,LT,power,5347.033333333334,5.347033333333334e-06
2023-09,LT,power,6165.616666666667,6.165616666666667e-06
2023-10,LT,power,7875.974999999999,7.875974999999999e-06
2023-11,LT,power,4689.483333333334,4.689483333333334e-06
2023-12,LT,power,9490.366666666667,9.490366666666666e-06
2024-01,LT,power,12351.433333333332,1.2351433333333332e-05
2024-02,LT,power,6208.175,6.208175e-06
2024-03,LT,power,3192.141666666667,3.192141666666667e-06
2024-04,LT,power,3147.266666666667,3.147266666666667e-06
2024-05,LT,power,1915.7916666666665,1.9157916666666666e-06
2024-06,LT,power,4417.25,4.41725e-06
2024-07,LT,power,6188.7,6.1887e-06
2024-08,LT,power,5142.458333333333,5.142458333333333e-06
2024-09,LT,power,3645.6083333333336,3.6456083333333336e-06
2024-10,LT,power,4440.191666666667,4.440191666666667e-06
2024-11,LT,power,6850.868939393939,6.85086893939394e-06
2024-12,LT,power,11207.15,1.120715e-05
2025-01,LT,power,5074.236111111111,5.074236111111111e-06
2019-01,LU,household,856714557.0,0.856714557
2019-02,LU,household,644392313.0,0.644392313
2019-03,LU,household,585211595.0,0.585211595
2019-04,LU,household,409273425.0,0.409273425
2019-05,LU,household,330356621.0,0.330356621
2019-06,LU,household,163705102.0,0.163705102
2019-07,LU,household,142841453.0,0.142841453
2019-08,LU,household,141977878.0,0.141977878
2019-09,LU,household,213261819.0,0.213261819
2019-10,LU,household,376448882.0,0.376448882
2019-11,LU,household,630027143.0,0.630027143
2019-12,LU,household,703108368.0,0.703108368
