country,year,energy_balance,value,unit,siec,frequency,dataset,source
RO,2006,TOS_REN,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2007,TOS_REN,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2008,TOS_REN,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2009,TOS_REN,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2010,TOS_REN,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2011,TOS_REN,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2012,TOS_REN,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2013,TOS_REN,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2014,TOS_REN,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2015,TOS_REN,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2016,TOS_REN,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2017,TOS_REN,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2018,TOS_REN,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2019,TOS_REN,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2020,TOS_REN,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2021,TOS_REN,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2022,TOS_REN,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2023,TOS_REN,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2024,TOS_REN,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2021,TRANSL,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2022,TRANSL,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2023,TRANSL,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2024,TRANSL,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,1990,TRANSL_DL,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,1991,TRANSL_DL,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,1992,TRANSL_DL,26521.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,1993,TRANSL_DL,34276.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,1994,TRANSL_DL,43638.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,1995,TRANSL_DL,24833.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,1996,TRANSL_DL,22203.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,1997,TRANSL_DL,6140.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,1998,TRANSL_DL,13903.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,1999,TRANSL_DL,17846.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2000,TRANSL_DL,14121.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2001,TRANSL_DL,17336.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2002,TRANSL_DL,19045.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2003,TRANSL_DL,23733.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2004,TRANSL_DL,19873.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2005,TRANSL_DL,26478.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2006,TRANSL_DL,40993.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2007,TRANSL_DL,21791.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2008,TRANSL_DL,20708.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2009,TRANSL_DL,12921.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2010,TRANSL_DL,15825.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2011,TRANSL_DL,15205.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2012,TRANSL_DL,15347.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2013,TRANSL_DL,6006.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2014,TRANSL_DL,3631.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2015,TRANSL_DL,3316.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2016,TRANSL_DL,4211.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2017,TRANSL_DL,3590.679,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2018,TRANSL_DL,3381.056,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2019,TRANSL_DL,2754.022,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2020,TRANSL_DL,2456.055,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2021,TRANSL_DL,2367.39,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2022,TRANSL_DL,4046.477,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2023,TRANSL_DL,3340.962,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2024,TRANSL_DL,3361.299,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,1990,VENT,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,1991,VENT,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,1992,VENT,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,1993,VENT,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,1994,VENT,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,1995,VENT,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,1996,VENT,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,1997,VENT,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,1998,VENT,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,1999,VENT,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2000,VENT,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2001,VENT,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2002,VENT,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2003,VENT,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2004,VENT,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2005,VENT,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2006,VENT,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2007,VENT,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2008,VENT,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2009,VENT,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2010,VENT,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2011,VENT,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2012,VENT,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2013,VENT,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2014,VENT,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2015,VENT,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2016,VENT,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2017,VENT,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2018,VENT,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2019,VENT,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2020,VENT,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2021,VENT,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2022,VENT,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2023,VENT,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RO,2024,VENT,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2019,DL,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2020,DL,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2021,DL,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2022,DL,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2023,DL,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2024,DL,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2019,DL_NT,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2020,DL_NT,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2021,DL_NT,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2022,DL_NT,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2023,DL_NT,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2024,DL_NT,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1990,EXP,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1991,EXP,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1992,EXP,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1993,EXP,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1994,EXP,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1995,EXP,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1996,EXP,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1997,EXP,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1998,EXP,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1999,EXP,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2000,EXP,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2001,EXP,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2002,EXP,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2003,EXP,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2004,EXP,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2005,EXP,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2006,EXP,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2007,EXP,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2008,EXP,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2009,EXP,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2010,EXP,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2011,EXP,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2012,EXP,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2013,EXP,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2014,EXP,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2015,EXP,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2016,EXP,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2017,EXP,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2018,EXP,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2019,EXP,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2020,EXP,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2021,EXP,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2022,EXP,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2023,EXP,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2024,EXP,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1990,FC,109864.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1991,FC,104709.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1992,FC,67339.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1993,FC,41969.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1994,FC,35035.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1995,FC,41378.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1996,FC,68319.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1997,FC,75507.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1998,FC,70336.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1999,FC,51122.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2000,FC,53937.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2001,FC,58272.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2002,FC,51631.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2003,FC,53992.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2004,FC,68571.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2005,FC,57587.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2006,FC,65067.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2007,FC,61633.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2008,FC,66070.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2009,FC,41015.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2010,FC,53374.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2011,FC,52771.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2012,FC,43540.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2013,FC,46619.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2014,FC,35663.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2015,FC,40446.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2016,FC,47595.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2017,FC,54965.253,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2018,FC,55596.683,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2019,FC,48864.626,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2020,FC,46322.095,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2021,FC,55743.58,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2022,FC,52708.432,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2023,FC,49499.097,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2024,FC,52037.454,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1990,FC_E,109864.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1991,FC_E,104709.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1992,FC_E,56984.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1993,FC_E,35515.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1994,FC_E,29647.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1995,FC_E,35015.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1996,FC_E,57813.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1997,FC_E,63896.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1998,FC_E,59520.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1999,FC_E,43261.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2000,FC_E,45643.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2001,FC_E,47641.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2002,FC_E,40939.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2003,FC_E,42811.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2004,FC_E,54371.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2005,FC_E,45528.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2006,FC_E,46843.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2007,FC_E,59791.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2008,FC_E,59929.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2009,FC_E,37352.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2010,FC_E,43319.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2011,FC_E,42268.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2012,FC_E,42744.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2013,FC_E,46619.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2014,FC_E,31431.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2015,FC_E,34606.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2016,FC_E,36776.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2017,FC_E,43878.397,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2018,FC_E,48285.111,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2019,FC_E,42576.815,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2020,FC_E,39351.013,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2021,FC_E,50800.177,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2022,FC_E,52708.432,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2023,FC_E,49499.097,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2024,FC_E,52037.454,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1990,FC_IND_CON_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1991,FC_IND_CON_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1992,FC_IND_CON_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1993,FC_IND_CON_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1994,FC_IND_CON_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1995,FC_IND_CON_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1996,FC_IND_CON_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1997,FC_IND_CON_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1998,FC_IND_CON_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1999,FC_IND_CON_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2000,FC_IND_CON_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2001,FC_IND_CON_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2002,FC_IND_CON_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2003,FC_IND_CON_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2004,FC_IND_CON_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2005,FC_IND_CON_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2006,FC_IND_CON_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2007,FC_IND_CON_E,6714.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2008,FC_IND_CON_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2009,FC_IND_CON_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2010,FC_IND_CON_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2011,FC_IND_CON_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2012,FC_IND_CON_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2013,FC_IND_CON_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2014,FC_IND_CON_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2015,FC_IND_CON_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2016,FC_IND_CON_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2017,FC_IND_CON_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2018,FC_IND_CON_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2019,FC_IND_CON_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2020,FC_IND_CON_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2021,FC_IND_CON_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2022,FC_IND_CON_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2023,FC_IND_CON_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2024,FC_IND_CON_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1990,FC_IND_CON_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1991,FC_IND_CON_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1992,FC_IND_CON_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1993,FC_IND_CON_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1994,FC_IND_CON_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1995,FC_IND_CON_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1996,FC_IND_CON_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1997,FC_IND_CON_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1998,FC_IND_CON_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1999,FC_IND_CON_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2000,FC_IND_CON_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2001,FC_IND_CON_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2002,FC_IND_CON_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2003,FC_IND_CON_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2004,FC_IND_CON_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2005,FC_IND_CON_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2006,FC_IND_CON_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2007,FC_IND_CON_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2008,FC_IND_CON_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2009,FC_IND_CON_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2010,FC_IND_CON_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2011,FC_IND_CON_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2012,FC_IND_CON_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2013,FC_IND_CON_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2014,FC_IND_CON_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2015,FC_IND_CON_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2016,FC_IND_CON_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2017,FC_IND_CON_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2018,FC_IND_CON_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2019,FC_IND_CON_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2020,FC_IND_CON_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2021,FC_IND_CON_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2022,FC_IND_CON_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2023,FC_IND_CON_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2024,FC_IND_CON_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1990,FC_IND_CPC_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1991,FC_IND_CPC_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1992,FC_IND_CPC_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1993,FC_IND_CPC_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1994,FC_IND_CPC_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1995,FC_IND_CPC_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1996,FC_IND_CPC_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1997,FC_IND_CPC_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1998,FC_IND_CPC_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,1999,FC_IND_CPC_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2000,FC_IND_CPC_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2001,FC_IND_CPC_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2002,FC_IND_CPC_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
RS,2003,FC_IND_CPC_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
