Date;Area;Total_consumption;Consumption_industrial_customers_except_HMS;Consumption_public_distribution;Consumption_HMS_customers;Consumption_PIRR;Forecast_estimated_on_D-5_Forecast_GRTgaz_total;Forecast_estimated_on_D-4_Forecast_GRTgaz_total;Forecast_estimated_on_D-3_Forecast_GRTgaz_total;Forecast_estimated_on_D-2_Forecast_GRTgaz_total;Forecast_estimated_on_D-1_before_5PM_Forecast_GRTgaz_total;Forecast_estimated_on_D-1_after_5PM_Forecast_GRTgaz_total;Forecast_estimated_on_D_before_3PM_Forecast_GRTgaz_total;Forecast_estimated_on_D_after_3PM_Forecast_GRTgaz_total;Forecast_GRTgaz_1_indus_except_HMS;Forecast_GRTgaz_2_indus_except_HMS;Forecast_GRTgaz_3_indus_except_HMS;Forecast_estimated_on_D-2_indus_except_HMS;Forecast_estimated_on_D-1_before_5PM_indus_except_HMS;Forecast_estimated_on_D-1_after_5PM_indus_except_HMS;Forecast_estimated_on_D_before_3PM_indus_except_HMS;Forecast_GRTgaz_8_indus_except_HMS;Forecast_estimated_on_D-5_public_distribution;Forecast_estimated_on_D-4_public_distribution;Forecast_estimated_on_D-3_public_distribution;Forecast_estimated_on_D-2_public_distribution;Forecast_estimated_on_D-1_before_5PM_public_distribution;Forecast_estimated_on_D-1_after_5PM_public_distribution;Forecast_estimated_on_D_before_3PM_public_distribution;Forecast_estimated_on_D_after_3PM_public_distribution;Forecast_estimated_on_D-5_HMS;Forecast_estimated_on_D-4_HMS;Forecast_estimated_on_D-3_HMS;Forecast_estimated_on_D-2_HMS;Forecast_estimated_on_D-1_before_5PM_HMS;Forecast_estimated_on_D-1_after_5PM_HMS;Forecast_estimated_on_D_before_3PM_HMS;Forecast_estimated_on_D_after_3PM_HMS;Forecast_estimated_on_D-5_PIRR;Forecast_estimated_on_D-4_PIRR;Forecast_estimated_on_D-3_PIRR;Forecast_estimated_on_D-2_PIRR;Forecast_estimated_on_D-1_before_5PM_PIRR;Forecast_estimated_on_D-1_after_5PM_PIRR;Forecast_estimated_on_D_before_3PM_PIRR;Forecast_estimated_on_D_after_3PM_PIRR;Forecast_shippers_D-1_02PM;Forecast_shippers_D-1_04PM;Forecast_shippers_D-1_06PM;Forecast_shippers_D-1_08PM;Forecast_shippers_D-1_09PM;Forecast_shippers_D-1_10PM;Forecast_shippers_D-1_11PM;Forecast_shippers_D-1_00AM;Forecast_shippers_D-1_01AM;Forecast_shippers_D-1_02AM;Forecast_shippers_D-1_03AM;Forecast_shippers_D_04AM;Forecast_shippers_D_05AM;Forecast_shippers_D_06AM;Forecast_shippers_D_07AM;Forecast_shippers_D_08AM;Forecast_shippers_D_09AM;Forecast_shippers_D_10AM;Forecast_shippers_D_11AM;Forecast_shippers_D_12PM;Forecast_shippers_D_13PM;Forecast_shippers_D_02PM;Forecast_shippers_D_03PM;Forecast_shippers_D_04PM;Forecast_shippers_D_05PM;Forecast_shippers_D_06PM;Forecast_shippers_D_07PM;Forecast_shippers_D_08PM;Forecast_shippers_D_09PM;Forecast_shippers_D_10PM;Forecast_shippers_D_11PM;Forecast_shippers_D_12AM;Forecast_shippers_D_01AM;Forecast_shippers_D_02AM;Forecast_shippers_D_03AM;Average_temperature
05/11/2012;"All areas";1216160476;354064326;840714387;10439130;10942633;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1149674012;1148964330;1148823314;1151455448;1151455448;1151455448;1151455448;1151452394;1147612394;1147612394;1147612394;1147612394;1147612394;1147612394;1147612394;1147612394;1147612394;1146247722;1149659087;1173864224;1176790929;1185509673;1185849063;1190240304;1180766176;1183276691;1181751691;1183997674;1185407316;1189238700;1189238700;1189461089;1192415069;1192415069;1192415069;6.3
13/11/2012;"All areas";1284370477;360244007;887260170;26638717;10227583;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1248786898;1298282654;1308615094;1319406593;1319406593;1319406593;1319406593;1319406593;1319406593;1319406593;1319406593;1319406593;1319406593;1319406593;1319406593;1319406593;1319406593;1318487774;1318411342;1318411342;1318968331;1319309650;1317456092;1317174437;1286526630;1290176927;1281301167;1281301167;1284367001;1284367001;1284367001;1284367001;1284582768;1283635056;1283635056;7.5
12/09/2012;"All areas";483204771;208023954;204785758;64138745;6256314;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;402495136;417238474;448246925;476736052;476736052;477179260;477179260;477179260;477179260;477179260;477179260;477179260;477179260;477179260;477179260;477179260;477179260;480357982;480357982;480411032;480411032;480561032;480527364;476116663;476697754;479517193;489591778;492598318;493752876;493752876;493752876;493502876;493502876;499502876;500148773;14.3
14/10/2012;"All areas";804520290;244661055;546261760;3260555;10336920;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;684454148;713253419;715568234;716854346;716854346;716854346;716854346;716854346;716996155;716996155;716996155;716996155;716996155;716996155;716996155;716996155;716996155;716996155;717101865;739841921;739773703;742173703;742173703;754479608;754959945;757498609;757596987;756885524;756885524;756885524;756885524;756770524;756866971;756866971;756866971;8.2
06/11/2012;"All areas";1267679778;363341606;858975859;36328916;9033397;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1210659797;1224992224;1237904727;1243719304;1258119304;1258119304;1258119304;1258119304;1258119304;1258119304;1258119304;1258119304;1258119304;1258119304;1258119304;1258119304;1260776714;1260832769;1260882581;1264055912;1264055912;1269635704;1270955897;1271349077;1271000871;1272393349;1274293349;1274293349;1274697975;1278297975;1278083172;1277809572;1277632626;1278367626;1278367626;7.9
08/07/2012;"All areas";353808500;202561870;146442961;722706;4080963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;320248075;320271035;325072860;327363564;327363564;327363564;327363564;327363564;327363564;327363564;327363564;327363564;327363564;327363564;327363564;327363564;327363564;327363564;327363564;327363564;327456177;327456177;326711602;326711602;330309453;330237972;344220012;344047012;344067644;344067644;344239918;344239918;343994125;343994125;343994125;16.7
12/11/2012;"All areas";1324658090;372245474;911140098;32261484;9011034;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1329915014;1310750997;1328910213;1329005213;1314424213;1314424213;1314424213;1314424213;1314424213;1314424213;1314424213;1314424213;1314424213;1314424213;1314424213;1314424213;1314424213;1315848168;1315834748;1315811001;1309921864;1310321864;1310159065;1310391035;1313895475;1316044138;1319699478;1321284448;1321284448;1321284448;1321284448;1321284448;1321501700;1322442642;1322442642;6.5
16/12/2012;"All areas";1216182731;356460851;851388066;1870506;6463308;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1079461576;1115930242;1114103981;1131675439;1131675439;1113325439;1113325439;1113325439;1113325439;1114169734;1114169734;1114169734;1114169734;1114169734;1114169734;1114169734;1114169734;1138755579;1133955579;1134372094;1134730440;1134330440;1213668935;1213646935;1220528166;1220528166;1191627279;1193061918;1193061918;1193061918;1193268961;1193268961;1193485328;1193485328;1200205328;7.8
22/10/2012;"All areas";655977523;253423272;369742645;30019471;2792135;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;672337530;672370543;663839717;663839717;663839717;663727811;663727811;663727811;663727811;663727811;663727811;675285365;675285365;675285365;675285365;675285365;675285365;675299365;675328225;675478225;675478225;687540769;684245372;684062542;681537060;684176031;683320261;686628209;688223209;688223210;688223210;688223210;688159999;688159999;688159999;17.7
24/08/2012;"All areas";418136153;197325702;153916795;58755456;8138200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;335469099;345659792;385001006;406186622;392130620;392130620;392130620;392130620;392130620;392130620;392130620;392130620;392130620;392130620;392130620;392130620;392130620;392130620;392130540;392130540;392442540;394413179;394511028;394550648;394179584;393456095;393451095;397687314;398287846;398287846;398446396;398446396;398446396;398446396;398446396;18.7
25/09/2012;"All areas";563015544;240617419;305821535;11437768;5138822;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;467006690;514753196;516001256;521265866;521265866;521265866;521265866;517745874;517745874;517745874;517745874;517745874;517745874;517745874;517745874;;517745874;517745874;517757254;516473496;518186118;518173118;520696680;517754221;518174869;515721228;520139354;520139354;519979354;523063773;523063773;525958458;529319623;529319623;529319623;13.7
30/11/2012;"All areas";1570887071;386729114;1102138274;70791066;11228617;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1510409033;1530323301;1544965943;1581118512;1574572189;1574572189;1574592189;1607378612;1607378612;1607378612;1607378612;1607378612;1607378612;1607378612;1607378612;1607378612;1607378612;1609599505;1609599505;1609599505;1610531328;1606055100;1612023023;1597306185;1596495425;1594911946;1598918888;1598918888;1598918888;1598918888;1599178559;1599178559;1599178559;1599178559;1599178559;3.1
13/06/2012;"All areas";570137279;234742922;276236000;49141563;10016794;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;561027564;584595988;587438097;587645772;589795772;589795772;590329531;590329531;590329531;578667531;578667531;578667531;578667531;578667531;578667531;578667531;578667531;578667531;579518227;579433997;581115453;576416877;577491511;578151028;582089474;582378845;582053925;587174829;583966829;583466829;583466829;583466829;583564548;583564548;583564548;12.5
15/07/2012;"All areas";366923412;203295267;159401833;163217;4063095;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;351450844;357291076;357296976;356043006;356043006;356043006;356043006;356043006;356043006;356043006;356043006;356043006;356043006;356043006;356043006;356043006;356043006;356043006;355861895;355861895;356704321;356704321;356749401;356872021;356243456;368446930;368446930;368446930;368194141;368194141;368194141;368194141;367881649;367881649;367881649;15.1
31/08/2012;"All areas";446716793;214001351;196206073;28345282;8164087;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;351020537;371924990;377668242;430113782;430113782;430113782;430153657;430153657;430153657;430153657;430153657;430153657;430153657;430153657;430153657;430153657;430153657;430153657;430158637;430158637;429824108;429804108;431484389;431583169;430303829;438916770;439374596;439374596;439193475;439193475;439193475;439193475;439113475;439062946;439062946;13.6
10/06/2012;"All areas";409943003;210159405;188455954;6344252;4983392;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;371291933;371091933;371101527;371258489;371258489;369167723;379457213;379088819;383133873;383133873;383133873;383133873;383133873;383133873;383133873;383133873;383133873;385749212;385738332;385738332;385738332;386084842;388051533;391520936;390952700;390950797;390950797;390950797;390029953;396589179;396589179;397589179;398941703;398941703;399150341;15
18/11/2012;"All areas";1116753242;335506665;766175970;5773549;9297058;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1147038936;1133872078;1143943659;1143943659;1143943659;1143943659;1145650627;1145650627;1145734078;1145734078;1139593272;1139593272;1139593272;1139593272;1139593272;1137193272;1137193272;1137193272;1137193272;1137394037;1137002635;1139402635;1128231137;1128231137;1115841485;1112096831;1112096831;1113096831;1112411183;1112411183;1110925918;1110425918;1110701211;1114061211;1114232687;7.6
09/12/2012;"All areas";1465034484;381090038;1072558083;3162000;8224363;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1465611807;1465990817;1467657307;1467657307;1467657307;1467657307;1467657307;1466159307;1462620832;1462620832;1462620832;1462620832;1462620832;1462620832;1462620832;1462620832;1462551502;1462551502;1462551502;1462551502;1462551502;1458298097;1444202364;1439202364;1421341881;1421341881;1421341881;1421341881;1421341881;1421401512;1416601512;1416601512;1417290888;1417290888;1417290888;5.7
10/08/2012;"All areas";340728626;186638980;135727820;11916403;6445423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;297923691;298079053;326971476;330412319;330412319;330412319;330412319;330412319;330412319;330412319;330412319;330412319;330412319;330412319;330412319;330412319;330412319;330392949;329931777;331328422;331944841;331774567;332154150;332154150;335912860;330410925;334665078;334665078;334357807;334357807;334357807;334357807;334092130;334092130;334092130;20
27/07/2012;"All areas";373223035;189876306;151490972;28127078;3728679;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;382979768;392392359;396433874;379754563;389834563;388157613;388157613;388157613;388157613;388157613;388157613;388157613;388157613;388157613;388157613;388157613;388157613;386735313;386735313;389364880;387894034;388044034;387837765;382267137;382268172;382226034;381912858;381912858;381558250;380307950;380307950;384039922;384151587;384151587;384151587;22.4
05/12/2012;"All areas";1655129485;405014620;1163275517;73833083;13006265;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1505128286;1506657542;1579164515;1596448580;1610577361;1610577361;1610600391;1610600391;1610600391;1610600391;1610600391;1610600391;1610600391;1610600391;1610600391;1610600391;1610600391;1610788638;1610860232;1610860232;1617309786;1616070809;1617282812;1617645078;1619816365;1623489476;1625497581;1625497581;1632220251;1632220251;1632220251;1632769609;1632769609;1632769609;1632957096;2.3
27/11/2012;"All areas";1339036297;378471200;881429087;70102349;9033661;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1244138648;1280377200;1301682400;1336711918;1336711918;1336711918;1341211918;1341211918;1341211918;1341211918;1341211918;1341211918;1341211918;1341211918;1341211918;1341211918;1341211918;1340921696;1340921696;1340921696;1347468020;1338859439;1340404835;1340476719;1341283428;1341544540;1342665387;1342705137;1342705137;1342705137;1342705137;1342705137;1343108799;1342574866;1342574866;6.8
11/07/2012;"All areas";460760978;234745773;212590483;9330592;4094130;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;448327698;448334827;440163244;445610990;445610990;445610990;445610990;445610990;445610990;445610990;445610990;445610990;445610990;445610990;445610990;445610990;445610990;445610990;445778906;445374728;446946655;447765407;447765388;449417138;449635350;450381487;450373879;450373879;450373879;450373879;450882496;450882496;450882496;450882496;450882496;15.6
18/10/2012;"All areas";751275925;258537219;457085235;30112545;5540926;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;705330226;691106821;708456265;711490313;719125313;730613321;730613321;730613321;728949630;728949630;728949630;728949630;728949630;728949630;728949630;728949630;728949630;728949630;728999630;728841191;732441191;730780625;755448730;764323678;763635118;764103144;766041945;766041945;765327378;764561378;761940378;761940378;761940378;762202255;762202255;15.5
07/09/2012;"All areas";431238536;208246076;190931952;25596564;6463944;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;359083165;384848544;423305956;419490160;419490160;419490160;419490160;419490160;419490160;419490160;419490160;419490160;419490160;419490160;419490160;419490160;419490160;419490160;419491860;438120480;438120480;438167420;433668331;433771677;436380977;434824808;435859808;438653476;443716505;443716505;443716505;443749351;443749351;443749351;443749351;18.2
01/06/2012;"North L";58701811;28661991;30039820;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17993333;18000230;19653947;21652964;21534236;21534236;21534236;21534236;21534236;21534236;21534236;20775909;20775909;20775909;20775909;20775909;20775909;20775909;20703606;20699906;20066857;20066857;20065761;58716520;;;;58114264;58154384;58154384;58149896;58149896;58175412;58175412;58175412;16.7
02/06/2012;"North L";48769607;24971865;23797742;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14154148;44555445;;44924324;44924324;44924324;44924324;44924324;44924324;44924324;44924324;44924324;44924324;44924324;44924324;44924324;44924324;44924324;44924324;44923094;44636260;45037789;45023899;45018368;45018368;45022807;45022807;45086890;45086890;45086890;45086890;45171902;45171902;45171902;45171902;16
03/06/2012;"North L";50898565;24720660;26177905;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;46527906;46528014;46543414;46288734;46288734;46288734;46288734;48452284;48452284;48452284;48452284;48452284;48452284;48452284;48452284;48452284;48452284;47458525;47458525;47458525;47562645;47781273;47781273;47775273;47806141;47805789;50529207;50529207;50703463;50703463;50700943;50691622;50691622;50691622;50691622;13.2
04/06/2012;"North L";74870936;29986134;44884802;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;75677467;75846053;75731757;77250962;77250962;77250962;77250962;77250962;77250962;77250962;77250962;77250962;77250962;77250962;77250962;77250962;77250962;80770983;80625445;80625445;79667051;77035538;77780803;77845787;78502728;78263214;;78249702;78315190;78315190;78315190;78315190;78315190;78315190;78315190;9.7
05/06/2012;"North L";75613209;31412080;44201129;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76837314;76233789;77273584;77230662;77230662;77230662;77230662;77230662;77230662;77271121;77271121;77271121;77271121;77271121;77271121;77271121;77271121;77475817;79951650;79951650;80051650;80051650;80656600;81468269;81380477;81385086;75673835;75752738;75752738;75752738;75752738;75752738;75803511;75803511;75803511;12.9
06/06/2012;"North L";68781610;30079056;38702554;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;68285115;69912837;71260649;66140682;66140682;66140682;66140682;66140682;66140682;66140682;66140682;66140682;66140682;66140682;66140682;66140682;66140682;66139612;66005233;64961952;65479615;65479615;65545615;65759273;65831843;65472337;65458513;66483342;66479544;66455121;66455121;66455121;66339922;66339922;66339922;15.2
07/06/2012;"North L";66354449;29962809;36391640;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;59112496;59028121;60028352;61758890;61758890;61758890;61395144;61395144;61395144;61395144;61395144;61395144;61395144;61395144;61395144;61395144;61771503;61771503;61332624;61340305;60812617;60762617;61075371;64216194;64353351;64111674;64112674;64220668;64266168;64266168;64266168;64266168;64305951;64305951;64305951;16.4
08/06/2012;"North L";65689488;29948387;35741101;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55992761;58983777;59323226;60289367;60289367;60289367;60289367;60289367;60467920;60467920;60467920;60467920;60467920;60467920;60467920;60467920;60467920;60478930;60477940;60477940;60024929;60004929;59970846;60039854;;59804616;62060708;62212734;62212734;62212734;62212734;62212734;62208997;62208997;62208997;14.5
09/06/2012;"North L";57940207;26171946;31768261;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47271709;47299632;48114962;49309913;49309913;49309913;49309913;49309913;49309456;49309456;49309456;49309456;49309456;49309456;49309456;49309456;49309456;49309456;49309456;49309596;50068342;52324651;52324651;52400817;52400817;52400800;52375753;52375753;52403735;53037417;53037417;53037417;52926316;52926316;52926316;12.8
10/06/2012;"North L";52804626;23632107;29172519;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47980687;47980687;47981405;47963601;47963601;48464892;49845503;49845503;49845503;49845503;49845503;49845503;49845503;49845503;49845503;49845503;49845503;50065844;50063474;50063474;50063474;49992610;49992610;56129811;56076009;56075585;56075585;56075585;56068366;53803237;53803237;53803237;53814972;53814972;53858724;14.7
11/06/2012;"North L";68797331;29355578;39441753;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;66172108;68301640;68333392;68333392;68333392;70399407;70770624;70770624;70770624;70770624;70770624;70770624;70770624;70770624;70770624;70770624;70770624;71236848;71237268;71193396;67651473;67959954;67972422;68060460;67989764;67694457;;69596097;69596097;69596097;69596097;69574861;69982822;69982822;69982822;13.7
12/06/2012;"North L";73584065;31693606;41890459;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73073282;72681257;72943067;72561676;72561676;72561676;72561676;72561676;72561676;72561676;72561676;72561676;72561676;72561676;72561676;72561676;72561676;72433811;72432771;73977692;73908704;71325370;71148427;71151611;70777936;70790035;70825542;70825542;70825542;70825542;70694247;70694247;70753673;70753673;70753673;13.8
13/06/2012;"North L";78108101;32597713;45510388;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;75297849;75383578;75048090;74497939;75200509;75200509;75200509;75200509;75200509;75200509;75200509;75200509;75200509;75200509;75200509;75200509;75200509;75200509;75188755;75213049;75367902;76753458;76956915;77422595;77917731;78377177;78456593;78426665;78426665;78426665;78426665;78426665;78417594;78417594;78417594;11.5
14/06/2012;"North L";68810509;31018335;37792174;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;68267641;69413504;69643453;69570996;69570996;69570996;70547104;70547104;70569620;70569620;70569620;70569620;;70569620;70569620;70569620;70569620;70569620;70573798;70573798;71474585;71442328;71524052;71647290;70794398;70794847;70951330;70951330;70937123;70937123;70937123;70937123;70774165;70774165;70774165;15.6
15/06/2012;"North L";64842098;29337469;35504629;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;62514071;62151031;62064772;62784218;62784218;62784218;62784218;62784218;62784218;62803458;62803458;62803458;62803458;62803458;62803458;62803458;62803458;62803458;62831777;62818355;62822577;62696395;62623889;62343728;62497587;62279800;62279800;62319232;62319232;62319232;62394987;62394987;62440601;62440601;62440601;15.9
16/06/2012;"North L";53910006;25832944;28077062;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47692615;47168775;47887070;47581164;47581164;47581164;47581164;47581164;47581164;47732539;47732539;47732539;47732539;47732539;47732539;47732539;47732539;47732539;47756384;48502724;48512512;50182445;50191405;50230909;50449997;50432320;50432320;50427745;50427745;50427745;50427745;50385734;50246053;50246053;50246053;15.7
17/06/2012;"North L";50865266;25289303;25575963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47179619;47180985;47370234;47370234;47370234;47370234;47370234;47370234;47371650;47371650;47371650;47371650;47371650;47371650;47371650;47371650;47371650;47371650;47371650;47579078;47579078;47610514;50186187;50111844;50136793;50136486;50136486;50094611;50087339;50087339;50087339;50087339;50064852;50064852;50064852;16.8
18/06/2012;"North L";64362602;30009900;34352702;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;65913254;69990424;69993792;69993792;69993792;69993792;69993792;69993792;70088517;70088517;70088517;70088517;70088517;70088517;70088517;70088517;70088517;70088517;70230425;70230425;69926375;70476158;70615420;70503633;70517010;70732935;70820779;70786993;70879272;70879272;70879272;70879272;70879272;70879272;70879272;13.9
19/06/2012;"North L";64826098;30615251;34210847;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;66598709;69382276;70125958;70148068;70919587;70919587;70919587;70919587;70632338;71230253;71230253;71230253;71230253;71230253;71230253;71230253;71230253;71230323;71489828;72848843;73079749;73079749;67486884;67486884;67534375;67275260;67204700;67204700;67325577;67325577;67325577;67354126;67354126;67354126;67354126;15.7
