gasXType,statusDE,statusEN,gastag,slPsyn_H_Gas,slPana_H_Gas,slPsyn_L_Gas,slPana_L_Gas,rlMmT_H_Gas,rlMmT_L_Gas,rlMoT_H_Gas,rlMoT_L_Gas
clearing allocation,final,final,2025-09-13 06:00:00,270353928,52164600,24132888,8511312,758612208.0,69426000.0,36457570.0,171369.0
clearing allocation,final,final,2025-09-14 06:00:00,272767776,54903120,23969640,8526168,782222352.0,74349696.0,36820842.0,586899.0
clearing allocation,final,final,2025-09-15 06:00:00,232060008,50277288,21591144,7599408,849122376.0,84752976.0,32326665.0,529532.0
clearing allocation,final,final,2025-09-16 06:00:00,262459176,55215768,24261504,8578272,924142320.0,89084160.0,35709462.0,229678.0
clearing allocation,final,final,2025-09-17 06:00:00,280741776,56794224,25210272,9177888,962169144.0,88548264.0,32422150.0,233648.0
clearing allocation,final,final,2025-09-18 06:00:00,238681752,53838576,21117912,8490768,944165688.0,82368408.0,32642507.0,238714.0
clearing allocation,final,final,2025-09-19 06:00:00,197338416,48778680,17050344,7878600,923422896.0,87233400.0,36054870.0,237658.0
clearing allocation,final,final,2025-09-20 06:00:00,163220928,40919448,14533272,6885984,707159616.0,74421192.0,33455090.0,129504.0
clearing allocation,final,final,2025-09-21 06:00:00,191561592,44407584,18567984,7527984,760435200.0,74624544.0,34774132.0,160778.0
clearing allocation,final,final,2025-09-22 06:00:00,307084464,55483272,27661680,7793880,1118080056.0,87257544.0,47408265.0,253261.0
clearing allocation,final,final,2025-09-23 06:00:00,389375976,62561256,34417488,10081272,1183010952.0,90690648.0,59209443.0,283167.0
clearing allocation,final,final,2025-09-24 06:00:00,452468832,76592160,39251520,10739856,1090036680.0,96458256.0,55091823.0,283006.0
clearing allocation,final,final,2025-09-25 06:00:00,513741984,85783488,43008936,13037064,1136575176.0,98475984.0,60440105.0,272706.0
clearing allocation,final,final,2025-09-26 06:00:00,500615280,90216432,42901440,13995072,1129950648.0,93975816.0,62720399.0,242598.0
clearing allocation,final,final,2025-09-27 06:00:00,441665568,93339096,38177424,16093560,970019304.0,78458544.0,52224693.0,156812.0
clearing allocation,final,final,2025-09-28 06:00:00,411512472,91475760,34042128,15069552,1035266808.0,76358352.0,53889250.0,181993.0
clearing allocation,final,final,2025-09-29 06:00:00,415483176,90783000,34729800,14057928,1341175968.0,89805720.0,62503881.0,281724.0
clearing allocation,final,final,2025-09-30 06:00:00,467616768,97112376,39071400,14638776,1366343376.0,95613240.0,67596746.0,308486.0
clearing allocation,final,final,2025-10-01 06:00:00,551314128,111502608,44375952,14738400,1414554696.0,98314272.0,69928125.0,274348.0
clearing allocation,final,final,2025-10-02 06:00:00,620025648,121017648,48277488,16707768,1307678448.0,89338704.0,63651968.0,210329.0
clearing allocation,final,final,2025-10-03 06:00:00,642292992,130716816,48169008,18109824,984895536.0,78106752.0,54217405.0,107374.0
clearing allocation,final,final,2025-10-04 06:00:00,574968552,125002704,44224200,17275464,899121864.0,75867720.0,46611930.0,130530.0
clearing allocation,final,final,2025-10-05 06:00:00,583370376,126417576,46000056,19197672,945583224.0,80657568.0,43027417.0,96009.0
clearing allocation,final,final,2025-10-06 06:00:00,569155584,130858608,44262984,19838928,1377875616.0,97674648.0,58958913.0,186516.0
clearing allocation,final,final,2025-10-07 06:00:00,501250560,127536504,39226632,19050024,1419084096.0,97220664.0,65736337.0,202804.0
clearing allocation,final,final,2025-10-08 06:00:00,461514744,121089864,36930768,19019640,1433425752.0,94243896.0,64909261.0,194753.0
clearing allocation,final,final,2025-10-09 06:00:00,480551808,117894240,40391400,18893208,1376315712.0,93059256.0,62862785.0,216750.0
clearing allocation,final,final,2025-10-10 06:00:00,491411160,117334536,40764504,17735736,1255004448.0,89177256.0,51803121.0,226366.0
clearing allocation,final,final,2025-10-11 06:00:00,492180024,120239904,41267784,17751768,1012347528.0,78884544.0,49821549.0,129351.0
clearing allocation,final,final,2025-10-12 06:00:00,511115256,120150792,42517416,17304624,1106337408.0,78315864.0,54988053.0,118315.0
clearing allocation,final,final,2025-10-13 06:00:00,525288672,120931992,44008872,16852248,1481792832.0,93569856.0,71791403.0,245012.0
clearing allocation,final,final,2025-10-14 06:00:00,557115288,123165360,46780152,17604000,1533529296.0,94040208.0,72866886.0,240315.0
clearing allocation,final,final,2025-10-15 06:00:00,577642728,126453024,48409320,18450624,1510704744.0,93873336.0,75519734.0,259040.0
clearing allocation,final,final,2025-10-16 06:00:00,597924816,128913768,50393568,18890808,1453217424.0,93805536.0,77750008.0,250702.0
clearing allocation,final,final,2025-10-17 06:00:00,630016176,134458536,53438952,19941240,1383613176.0,89899272.0,69934429.0,230836.0
clearing allocation,final,final,2025-10-18 06:00:00,710167056,151253784,61896744,22254528,1172615472.0,79988304.0,64865869.0,182075.0
clearing allocation,final,final,2025-10-19 06:00:00,742530600,156740280,63052944,22716552,1076405976.0,79435128.0,69279715.0,170564.0
clearing allocation,final,final,2025-10-20 06:00:00,648529488,150711984,52923888,20703456,1229831544.0,91784376.0,68672610.0,225619.0
clearing allocation,final,final,2025-10-21 06:00:00,565651248,143283144,47763936,21042720,1235973624.0,91596696.0,66193945.0,232830.0
clearing allocation,final,final,2025-10-22 06:00:00,524479872,157651848,46363776,20614152,1426832160.0,94015344.0,69537080.0,248940.0
clearing allocation,final,final,2025-10-23 06:00:00,535780224,131644464,48256680,20383224,1208733576.0,93274512.0,53526778.0,239392.0
clearing allocation,final,final,2025-10-24 06:00:00,654270696,145113216,58394160,22265448,1201914048.0,94653528.0,49346613.0,233685.0
clearing allocation,final,final,2025-10-25 06:00:00,727883550,162347650,65545600,25039875,1086774875.0,91823425.0,46494834.0,168784.0
clearing allocation,final,final,2025-10-26 06:00:00,818114472,183241248,73848312,28409736,1096775784.0,86867232.0,50837549.0,177991.0
clearing allocation,final,final,2025-10-27 06:00:00,863171112,188804736,77310216,29639928,1387517688.0,104668536.0,61220651.0,267298.0
clearing allocation,final,final,2025-10-28 06:00:00,823978344,189556416,75094704,30452376,1321289424.0,103309632.0,67261739.0,285122.0
clearing allocation,final,final,2025-10-29 06:00:00,733620720,182737728,67140936,29216904,1337046456.0,96522024.0,62427304.0,272898.0
clearing allocation,final,final,2025-10-30 06:00:00,734265912,176477712,68681184,29869416,1337065080.0,98714088.0,61907117.0,279906.0
clearing allocation,final,final,2025-10-31 06:00:00,748629984,174019536,66563448,28021704,1263131520.0,96588264.0,73142252.0,250795.0
corrected allocation,korrigiert,corrected,2025-11-01 06:00:00,638223432,159450432,56951424,25642224,1034051688.0,80818512.0,25215600.0,182194.0
corrected allocation,korrigiert,corrected,2025-11-02 06:00:00,689396376,165920712,62706408,26631984,1159520904.0,82758816.0,25573018.0,223953.0
corrected allocation,korrigiert,corrected,2025-11-03 06:00:00,760518240,174467040,66751344,29325312,1371273072.0,97211832.0,31033400.0,1128596.0
corrected allocation,korrigiert,corrected,2025-11-04 06:00:00,751000176,165444936,61967256,25901280,1353818472.0,96205008.0,26657403.0,1192398.0
corrected allocation,korrigiert,corrected,2025-11-05 06:00:00,752647656,169317792,58795008,24824784,1460315928.0,98298984.0,21235542.0,1217158.0
corrected allocation,korrigiert,corrected,2025-11-06 06:00:00,841551624,172107408,63226848,28851816,1675496280.0,102515400.0,20406078.0,1228418.0
corrected allocation,korrigiert,corrected,2025-11-07 06:00:00,940401216,185091072,70091928,28374264,1757496384.0,100060008.0,27574883.0,1230380.0
corrected allocation,korrigiert,corrected,2025-11-08 06:00:00,982725624,196316496,74064504,29789640,1551096792.0,87328512.0,25851628.0,1159415.0
corrected allocation,korrigiert,corrected,2025-11-09 06:00:00,935204664,197383464,73114680,26560560,1482699792.0,89695344.0,24020806.0,1145547.0
corrected allocation,korrigiert,corrected,2025-11-10 06:00:00,952523424,201228216,78022224,27481920,1662516480.0,110267040.0,27739161.0,1190286.0
corrected allocation,korrigiert,corrected,2025-11-11 06:00:00,907868736,194736000,75529776,26908560,1535861280.0,105697272.0,23576188.0,1200088.0
corrected allocation,korrigiert,corrected,2025-11-12 06:00:00,848995056,188608488,68936328,27259488,1405888776.0,100549800.0,31105270.0,997326.0
corrected allocation,korrigiert,corrected,2025-11-13 06:00:00,744673296,176370552,59931720,26433744,1448941272.0,97128624.0,23209549.0,289606.0
corrected allocation,korrigiert,corrected,2025-11-14 06:00:00,726031128,175834608,63783888,24873528,1495597608.0,94580784.0,30304720.0,272364.0
corrected allocation,korrigiert,corrected,2025-11-15 06:00:00,757344216,177585984,71690208,24788928,1274867136.0,87823656.0,27923693.0,200793.0
corrected allocation,korrigiert,corrected,2025-11-16 06:00:00,838078944,195742656,82684344,27174144,1363027056.0,91626696.0,25215257.0,217928.0
corrected allocation,korrigiert,corrected,2025-11-17 06:00:00,1060223856,219844728,98066520,31512120,1746219600.0,116628936.0,47280560.0,271667.0
corrected allocation,korrigiert,corrected,2025-11-18 06:00:00,1243811424,236176488,109557216,35474280,1850900952.0,121113144.0,31267589.0,264564.0
corrected allocation,korrigiert,corrected,2025-11-19 06:00:00,1367841816,266664528,120222552,40212984,1937558832.0,124866696.0,36212766.0,257239.0
corrected allocation,korrigiert,corrected,2025-11-20 06:00:00,1473277704,286123488,129365904,44373600,2099524728.0,130280808.0,36296631.0,272295.0
corrected allocation,korrigiert,corrected,2025-11-21 06:00:00,1598309568,308372424,139436184,48476712,2072056224.0,128841192.0,34993047.0,512474.0
corrected allocation,korrigiert,corrected,2025-11-22 06:00:00,1659507216,323795352,143738232,50546088,1743168168.0,111355800.0,28616740.0,133255.0
corrected allocation,korrigiert,corrected,2025-11-23 06:00:00,1675242024,335920296,143852352,50819616,1675651440.0,109806504.0,27374151.0,898646.0
corrected allocation,korrigiert,corrected,2025-11-24 06:00:00,1552764480,335956800,131486328,49343184,2083158096.0,120439920.0,38416161.0,430216.0
corrected allocation,korrigiert,corrected,2025-11-25 06:00:00,1480981608,328105944,125852784,48590112,2144510544.0,118870224.0,36595793.0,226925.0
corrected allocation,korrigiert,corrected,2025-11-26 06:00:00,1448433456,308360232,126734544,47350272,2098947192.0,129371472.0,44971138.0,255751.0
corrected allocation,korrigiert,corrected,2025-11-27 06:00:00,1435166952,301111176,122519544,45879072,1826896800.0,123258024.0,49463022.0,266706.0
corrected allocation,korrigiert,corrected,2025-11-28 06:00:00,1287105456,283981464,104560632,43437888,1742159088.0,111040608.0,38114983.0,250973.0
corrected allocation,korrigiert,corrected,2025-11-29 06:00:00,1130680464,268800912,92123256,41406744,1454257296.0,92080152.0,28418581.0,184280.0
corrected allocation,korrigiert,corrected,2025-11-30 06:00:00,1112240688,258872832,92924592,39825936,1494692400.0,94685664.0,29590995.0,172946.0
allocation,vorläufig,preliminary,2025-12-01 06:00:00,1269485664,265698240,107854560,40371816,1742974368.0,115131720.0,26367444.0,239445.0
allocation,vorläufig,preliminary,2025-12-02 06:00:00,1307588256,269885544,108021576,40775016,1910064168.0,113170824.0,35258889.0,283933.0
allocation,vorläufig,preliminary,2025-12-03 06:00:00,1330399968,285108192,106994400,40419984,2106825624.0,138821184.0,45778461.0,309182.0
allocation,vorläufig,preliminary,2025-12-04 06:00:00,1378687320,289418640,111725928,42050544,2199745200.0,120247776.0,37530959.0,321078.0
allocation,vorläufig,preliminary,2025-12-05 06:00:00,1390964736,286864656,116918712,42421824,1901973648.0,115909776.0,34340719.0,287718.0
allocation,vorläufig,preliminary,2025-12-06 06:00:00,1265519952,277198872,106654368,40097664,1398429120.0,94237248.0,23419446.0,189158.0
allocation,vorläufig,preliminary,2025-12-07 06:00:00,1061848560,251775744,89503320,36751392,1299635784.0,88415784.0,25721003.0,164198.0
allocation,vorläufig,preliminary,2025-12-08 06:00:00,858819912,226186104,73518912,33073416,1412626752.0,99850056.0,28965900.0,240505.0
allocation,vorläufig,preliminary,2025-12-09 06:00:00,795255936,204438384,66633696,29622144,1495121808.0,100545768.0,27370183.0,260094.0
allocation,vorläufig,preliminary,2025-12-10 06:00:00,810583632,191984184,68232072,28827000,1945919472.0,104224176.0,30509954.0,255463.0
allocation,vorläufig,preliminary,2025-12-11 06:00:00,907364328,204975072,80315472,31208400,2031462960.0,104033136.0,29780678.0,239287.0
allocation,vorläufig,preliminary,2025-12-12 06:00:00,1030327896,221172216,88518768,30863064,1855167624.0,106639536.0,34426437.0,262433.0
allocation,vorläufig,preliminary,2025-12-13 06:00:00,1074881808,225759288,91740576,35117448,1529906544.0,95050944.0,32743944.0,200770.0
allocation,vorläufig,preliminary,2025-12-14 06:00:00,1144731936,240421080,99999984,36850944,1417559640.0,92260128.0,32383499.0,191521.0
allocation,vorläufig,preliminary,2025-12-15 06:00:00,1213627344,245815512,102018720,37487880,1728822936.0,108268632.0,48085514.0,254237.0
allocation,vorläufig,preliminary,2025-12-16 06:00:00,1251384576,258323040,99439560,37968216,1984890648.0,110921640.0,37106536.0,278433.0
allocation,vorläufig,preliminary,2025-12-17 06:00:00,1249268088,267306432,99362472,39158184,1849797072.0,109858560.0,37275594.0,988835.0
allocation,vorläufig,preliminary,2025-12-18 06:00:00,1175488896,260263008,91834176,37451880,1498541808.0,105061992.0,33699606.0,363384.0
allocation,vorläufig,preliminary,2025-12-19 06:00:00,1116620784,245016672,87151440,35095464,1514208264.0,93340560.0,33805974.0,368747.0
allocation,vorläufig,preliminary,2025-12-20 06:00:00,1100990256,238898568,91028592,34597752,1594395336.0,86602968.0,32309990.0,276300.0
allocation,vorläufig,preliminary,2025-12-21 06:00:00,1173537192,235611264,96015648,35149368,1424807424.0,80591088.0,28444651.0,279215.0
allocation,vorläufig,preliminary,2025-12-22 06:00:00,1296566064,252337512,107984688,38663160,1547395248.0,91357656.0,33015904.0,367189.0
allocation,vorläufig,preliminary,2025-12-23 06:00:00,1406204592,273980040,122955696,40248288,1511772672.0,96392904.0,31614159.0,413413.0
allocation,vorläufig,preliminary,2025-12-24 06:00:00,1549962792,315516264,139481736,47339304,1528940472.0,97999680.0,31169864.0,317097.0
allocation,vorläufig,preliminary,2025-12-25 06:00:00,1709284464,342580488,160839168,53965104,1603473504.0,104046624.0,33772204.0,341726.0
allocation,vorläufig,preliminary,2025-12-26 06:00:00,1730550360,354060816,162669264,57038280,1615288080.0,103327392.0,35033371.0,1066702.0
allocation,vorläufig,preliminary,2025-12-27 06:00:00,1666631400,353927784,151053936,58681536,1558033848.0,97836696.0,33456011.0,560396.0
allocation,vorläufig,preliminary,2025-12-28 06:00:00,1692524352,351192168,152738592,57972120,1596694560.0,99181416.0,33664578.0,218741.0
allocation,vorläufig,preliminary,2025-12-29 06:00:00,1696654752,341036496,145905120,55675104,1653750960.0,104358600.0,36054679.0,317633.0
allocation,vorläufig,preliminary,2025-12-30 06:00:00,1715194536,348470784,147575616,55229424,1697222904.0,104130144.0,36275238.0,322666.0
allocation,vorläufig,preliminary,2025-12-31 06:00:00,1641492672,340122288,135785400,52809792,1561496256.0,93247632.0,31174230.0,177213.0
allocation,vorläufig,preliminary,2026-01-01 06:00:00,1584857376,338170008,134618928,53032992,1320150240.0,74846544.0,22843098.0,151202.0
allocation,vorläufig,preliminary,2026-01-02 06:00:00,1612822560,337428216,141617640,54340776,1611034248.0,103402920.0,32666381.0,236473.0
allocation,vorläufig,preliminary,2026-01-03 06:00:00,1644463080,342836808,143745120,56121216,1710683016.0,106268976.0,33442280.0,322264.0
allocation,vorläufig,preliminary,2026-01-04 06:00:00,1712958360,360957648,148104432,58709664,1819431264.0,106742016.0,34643161.0,305200.0
allocation,vorläufig,preliminary,2026-01-05 06:00:00,1839992256,378522792,157052472,61216104,2494546776.0,130234992.0,44794390.0,1124212.0
allocation,vorläufig,preliminary,2026-01-06 06:00:00,1862216016,389630520,160786848,62578248,2284472904.0,138719520.0,42752354.0,1334265.0
allocation,vorläufig,preliminary,2026-01-07 06:00:00,1900795728,406373088,161823120,62512848,2284746672.0,138445680.0,44770111.0,789603.0
allocation,vorläufig,preliminary,2026-01-08 06:00:00,1802648304,405568296,154099752,60667488,2215561464.0,145077528.0,43923992.0,372552.0
